Trial,Subject,Color,Stimulus,Start Time [ms],End Time [ms],Fixation Start [ms],Fixation Duration [ms],Fixation End [ms],Position X,Position Y,Average Pupil Size [px] X,Average Pupil Size [px] Y,Average Pupil Diameter [mm],Dispersion X,Dispersion Y,Eye,Number,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1150466,201,1150668,341.0,228.5,49.0,34.8,-,7.0,7.0,Binocular,3310,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1150733,166,1150899,593.0,378.7,47.4,35.7,-,11.0,25.0,Binocular,3311,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1151034,230,1151265,849.9,127.7,90.1,55.6,-,112.0,17.0,Binocular,3312,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1151332,99,1151431,865.6,124.6,91.8,55.7,-,32.0,34.0,Binocular,3313,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1151631,67,1151698,787.2,29.4,90.0,55.5,-,21.0,4.0,Binocular,3314,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1152263,99,1152363,678.2,7.6,88.2,59.2,-,2.0,4.0,Binocular,3315,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1152429,166,1152596,909.6,66.0,92.6,54.8,-,5.0,41.0,Binocular,3316,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1153062,68,1153130,893.7,0.3,92.8,51.5,-,0.0,2.0,Binocular,3317,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1153395,99,1153495,897.9,-15.9,94.0,52.0,-,13.0,8.0,Binocular,3318,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1154126,199,1154326,584.1,378.7,48.3,33.5,-,8.0,33.0,Binocular,3319,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1154395,330,1154725,603.4,307.0,69.2,54.0,-,12.0,32.0,Binocular,3320,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1154826,65,1154892,477.5,136.6,37.5,31.8,-,2.0,5.0,Binocular,3321,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1155191,132,1155324,891.0,-3.2,82.1,46.4,-,82.0,275.0,Binocular,3322,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1155956,232,1156189,610.7,288.7,34.9,29.4,-,3.0,26.0,Binocular,3323,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1156256,99,1156355,609.3,275.0,34.7,30.2,-,9.0,29.0,Binocular,3324,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1156588,99,1156688,499.6,6.7,53.3,46.5,-,30.0,9.0,Binocular,3325,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1156922,65,1156988,598.9,-44.0,73.3,54.8,-,1.0,5.0,Binocular,3326,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1157054,100,1157154,617.7,-70.5,54.3,39.8,-,0.0,28.0,Binocular,3327,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1157288,98,1157387,648.3,177.3,45.7,34.8,-,2.0,4.0,Binocular,3328,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1157586,66,1157653,555.7,142.2,112.5,69.5,-,7.0,53.0,Binocular,3329,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1157886,99,1157986,595.3,351.2,59.5,38.2,-,4.0,25.0,Binocular,3330,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1158052,101,1158154,608.0,297.9,33.0,28.2,-,1.0,2.0,Binocular,3331,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1158551,166,1158718,644.6,244.6,41.8,33.2,-,39.0,67.0,Binocular,3332,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1158919,99,1159018,704.2,132.7,70.0,46.0,-,26.0,9.0,Binocular,3333,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1159117,332,1159450,725.2,175.6,76.3,47.3,-,37.0,38.0,Binocular,3334,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1159517,133,1159650,706.8,186.9,77.0,53.1,-,8.0,4.0,Binocular,3335,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1159719,64,1159783,647.8,125.9,111.8,55.3,-,6.0,30.0,Binocular,3336,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1159850,198,1160049,770.4,-23.7,86.2,55.4,-,17.0,101.0,Binocular,3337,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1160115,99,1160215,729.7,-8.8,91.3,56.8,-,26.0,46.0,Binocular,3338,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1160415,132,1160548,767.6,-78.0,75.9,43.8,-,28.0,76.0,Binocular,3339,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1160715,132,1160847,679.1,45.8,50.1,34.9,-,33.0,105.0,Binocular,3340,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1161013,100,1161114,449.4,188.4,65.5,45.3,-,22.0,155.0,Binocular,3341,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1161280,99,1161379,612.6,84.0,84.3,48.3,-,42.0,20.0,Binocular,3342,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1161812,101,1161914,516.6,247.4,51.8,35.2,-,70.0,41.0,Binocular,3343,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1161979,99,1162078,551.7,214.8,51.2,33.8,-,4.0,2.0,Binocular,3344,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1162544,66,1162611,608.6,-24.1,80.8,50.5,-,1.0,4.0,Binocular,3345,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1162745,165,1162910,614.7,-35.5,75.9,52.3,-,9.0,8.0,Binocular,3346,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1165007,66,1165073,868.5,236.9,93.3,66.8,-,21.0,11.0,Binocular,3347,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1165140,134,1165274,742.4,192.0,104.5,74.3,-,41.0,58.0,Binocular,3348,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1165472,66,1165539,714.9,115.7,101.0,68.8,-,12.0,4.0,Binocular,3349,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1165640,165,1165805,652.7,72.8,105.3,67.4,-,17.0,19.0,Binocular,3350,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1165971,66,1166038,647.2,284.4,89.5,66.0,-,0.0,2.0,Binocular,3351,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1166370,66,1166437,474.9,212.5,111.8,59.3,-,39.0,114.0,Binocular,3352,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1166603,132,1166736,420.2,205.1,51.0,34.1,-,1.0,5.0,Binocular,3353,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1166803,66,1166869,539.9,301.8,80.0,60.8,-,7.0,7.0,Binocular,3354,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1166937,65,1167003,410.1,179.9,51.0,33.8,-,2.0,1.0,Binocular,3355,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1167236,66,1167302,618.3,267.0,90.3,57.8,-,8.0,23.0,Binocular,3356,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1167668,100,1167768,-11.6,577.1,40.2,41.7,-,168.0,75.0,Binocular,3357,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1167834,66,1167901,144.2,489.8,45.8,49.8,-,49.0,19.0,Binocular,3358,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1167967,99,1168067,264.9,360.9,98.5,74.8,-,53.0,32.0,Binocular,3359,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1168333,267,1168601,480.5,372.2,99.4,70.8,-,102.0,44.0,Binocular,3360,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1168699,199,1168899,571.2,359.6,97.6,68.2,-,24.0,13.0,Binocular,3361,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1168999,99,1169099,620.3,350.0,91.0,69.2,-,9.0,1.0,Binocular,3362,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1169166,99,1169265,643.9,342.0,90.7,66.3,-,11.0,8.0,Binocular,3363,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1169333,132,1169465,679.3,331.4,89.1,65.6,-,16.0,6.0,Binocular,3364,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1169598,99,1169697,662.2,539.9,91.3,74.0,-,11.0,12.0,Binocular,3365,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1169764,133,1169897,684.3,585.4,93.1,77.3,-,1.0,1.0,Binocular,3366,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1169997,333,1170330,751.5,372.9,87.4,66.5,-,43.0,46.0,Binocular,3367,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1170463,232,1170696,585.5,473.5,86.1,68.0,-,4.0,15.0,Binocular,3368,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1170762,366,1171129,628.1,491.0,87.9,73.1,-,16.0,13.0,Binocular,3369,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1171595,99,1171694,1531.0,-55.6,31.3,24.2,-,604.0,397.0,Binocular,3370,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1172027,67,1172094,1166.3,-80.5,57.8,39.5,-,15.0,26.0,Binocular,3371,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1172160,99,1172259,1174.9,-156.9,55.0,39.7,-,18.0,24.0,Binocular,3372,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1172426,99,1172526,949.2,-115.5,54.2,40.2,-,6.0,16.0,Binocular,3373,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1172759,65,1172825,978.4,-175.0,55.5,39.5,-,6.0,1.0,Binocular,3374,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1173956,133,1174089,710.5,114.6,69.9,47.6,-,26.0,40.0,Binocular,3375,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1174921,99,1175021,532.1,241.4,88.3,59.3,-,129.0,18.0,Binocular,3376,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1175453,233,1175687,808.2,125.3,88.6,58.6,-,115.0,143.0,Binocular,3377,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1178248,266,1178514,633.7,169.1,81.6,59.3,-,16.0,24.0,Binocular,3378,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1178914,100,1179014,475.6,186.2,69.2,54.5,-,17.0,7.0,Binocular,3379,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1179114,166,1179280,678.6,162.4,87.9,60.7,-,25.0,39.0,Binocular,3380,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1179880,65,1179945,812.4,139.9,91.3,60.5,-,3.0,2.0,Binocular,3381,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1180212,232,1180444,769.0,34.7,89.9,58.5,-,14.0,45.0,Binocular,3382,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1181010,133,1181144,837.8,138.1,94.8,65.6,-,19.0,6.0,Binocular,3383,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1181276,66,1181343,658.1,136.0,92.5,63.5,-,65.0,47.0,Binocular,3384,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1181908,299,1182208,652.2,158.1,85.6,60.4,-,247.0,78.0,Binocular,3385,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1182274,66,1182341,739.6,77.2,91.5,61.8,-,4.0,33.0,Binocular,3386,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1183472,66,1183539,386.5,227.3,47.5,33.3,-,21.0,14.0,Binocular,3387,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1183606,132,1183739,478.9,177.6,45.5,31.3,-,45.0,14.0,Binocular,3388,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1183805,100,1183905,563.1,160.6,42.2,33.2,-,22.0,18.0,Binocular,3389,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1184040,131,1184171,491.6,234.3,48.4,33.9,-,21.0,24.0,Binocular,3390,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1184237,66,1184304,555.3,122.7,22.8,22.3,-,27.0,42.0,Binocular,3391,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1184404,1197,1185601,0.0,0.0,0.0,0.0,-,0.0,0.0,Binocular,3392,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1185701,99,1185801,654.9,63.9,28.8,24.5,-,55.0,27.0,Binocular,3393,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1185901,67,1185968,633.4,-139.2,48.0,36.3,-,8.0,32.0,Binocular,3394,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1186034,66,1186100,536.4,141.7,23.3,23.5,-,2.0,2.0,Binocular,3395,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1186300,132,1186433,512.3,139.6,18.6,20.1,-,30.0,20.0,Binocular,3396,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1186600,99,1186699,616.8,122.5,17.8,18.5,-,12.0,10.0,Binocular,3397,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1186766,99,1186866,741.2,167.5,22.8,17.5,-,5.0,9.0,Binocular,3398,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1186932,99,1187032,694.7,127.4,27.5,20.7,-,12.0,11.0,Binocular,3399,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1187165,166,1187332,705.6,133.1,27.8,20.9,-,28.0,36.0,Binocular,3400,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1187400,98,1187498,554.0,151.4,25.2,22.7,-,9.0,25.0,Binocular,3401,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1187564,66,1187631,484.6,171.2,31.5,25.5,-,16.0,14.0,Binocular,3402,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1188529,66,1188596,636.8,46.9,66.0,48.8,-,16.0,40.0,Binocular,3403,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1188666,162,1188829,785.9,129.1,86.7,55.0,-,13.0,8.0,Binocular,3404,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1188895,233,1189128,792.3,163.5,90.1,56.2,-,8.0,45.0,Binocular,3405,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1189395,233,1189628,699.6,84.4,84.5,55.5,-,6.0,18.0,Binocular,3406,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1190426,99,1190526,1137.4,15.9,50.0,32.2,-,84.0,15.0,Binocular,3407,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1191025,66,1191091,452.9,193.9,81.3,50.5,-,43.0,4.0,Binocular,3408,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1191823,99,1191923,850.6,192.6,88.8,61.5,-,29.0,5.0,Binocular,3409,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1192256,200,1192456,940.7,96.3,74.8,52.2,-,45.0,91.0,Binocular,3410,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1192555,232,1192788,850.0,105.7,82.9,55.0,-,29.0,30.0,Binocular,3411,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1192856,165,1193021,877.3,144.7,83.7,53.6,-,14.0,4.0,Binocular,3412,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1193188,67,1193255,750.9,155.6,95.0,63.5,-,7.0,9.0,Binocular,3413,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1193321,166,1193487,753.4,142.3,90.2,58.6,-,17.0,36.0,Binocular,3414,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1193553,266,1193819,816.7,122.5,85.1,56.5,-,26.0,25.0,Binocular,3415,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1193986,66,1194052,674.7,186.7,93.0,62.0,-,5.0,8.0,Binocular,3416,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1194153,99,1194252,728.7,109.0,92.2,59.2,-,9.0,9.0,Binocular,3417,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1194452,100,1194552,754.3,112.9,92.7,58.0,-,2.0,4.0,Binocular,3418,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1194651,199,1194851,746.2,91.1,92.3,58.1,-,21.0,55.0,Binocular,3419,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1195152,132,1195284,1208.8,54.0,60.3,40.9,-,219.0,64.0,Binocular,3420,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1196415,99,1196515,811.7,191.7,85.0,57.2,-,26.0,11.0,Binocular,3421,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1196581,133,1196714,749.6,175.1,90.5,60.5,-,4.0,9.0,Binocular,3422,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1196814,99,1196914,756.0,121.2,83.8,56.5,-,17.0,15.0,Binocular,3423,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1196982,98,1197081,835.4,113.5,76.7,53.2,-,5.0,19.0,Binocular,3424,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1198312,99,1198411,814.4,61.0,77.5,48.0,-,18.0,14.0,Binocular,3425,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1198610,101,1198712,758.6,-17.0,84.8,48.7,-,10.0,11.0,Binocular,3426,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1198910,101,1199011,712.0,24.9,84.5,49.7,-,13.0,13.0,Binocular,3427,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1199077,99,1199176,853.0,97.1,72.5,44.0,-,9.0,16.0,Binocular,3428,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1199476,199,1199675,818.6,31.2,80.3,48.4,-,20.0,14.0,Binocular,3429,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1200673,199,1200873,661.1,-38.2,65.4,44.3,-,24.0,103.0,Binocular,3430,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1201139,68,1201207,621.7,194.9,43.8,29.8,-,11.0,9.0,Binocular,3431,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1201273,166,1201439,562.1,115.4,34.8,26.5,-,16.0,50.0,Binocular,3432,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1201539,299,1201838,530.9,59.5,30.5,25.3,-,31.0,42.0,Binocular,3433,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1201905,100,1202006,498.0,-2.2,17.8,16.2,-,15.0,17.0,Binocular,3434,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1202105,199,1202304,485.2,9.9,27.7,24.3,-,46.0,11.0,Binocular,3435,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1202370,232,1202603,540.9,65.6,34.5,26.9,-,56.0,61.0,Binocular,3436,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1202670,99,1202769,712.5,177.0,65.5,38.5,-,20.0,12.0,Binocular,3437,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1203003,66,1203069,756.5,135.9,51.3,32.0,-,0.0,4.0,Binocular,3438,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1203135,233,1203369,648.5,42.2,31.9,25.1,-,12.0,60.0,Binocular,3439,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1203435,133,1203568,488.6,16.5,27.9,25.1,-,65.0,61.0,Binocular,3440,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1203834,99,1203934,641.3,-54.6,24.8,22.5,-,21.0,13.0,Binocular,3441,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1204234,66,1204300,964.2,50.4,18.0,11.0,-,3.0,6.0,Binocular,3442,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1204367,66,1204433,782.0,255.1,49.0,26.5,-,29.0,1.0,Binocular,3443,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1204535,98,1204633,761.1,249.4,77.3,59.0,-,26.0,59.0,Binocular,3444,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1204733,266,1204999,383.5,246.0,94.8,65.4,-,144.0,164.0,Binocular,3445,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1205166,99,1205265,532.9,158.0,84.5,53.8,-,65.0,19.0,Binocular,3446,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1206164,99,1206263,636.0,136.2,38.5,32.2,-,40.0,28.0,Binocular,3447,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1206363,133,1206496,544.5,174.7,48.0,33.6,-,3.0,12.0,Binocular,3448,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1206729,66,1206796,378.0,285.7,48.3,36.0,-,27.0,18.0,Binocular,3449,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1207261,66,1207328,467.9,209.7,51.0,34.8,-,4.0,2.0,Binocular,3450,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1207428,99,1207528,498.0,166.1,48.0,32.5,-,3.0,16.0,Binocular,3451,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1207694,132,1207827,562.5,140.1,38.6,32.1,-,5.0,20.0,Binocular,3452,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1207895,101,1207996,520.6,160.4,47.3,32.0,-,11.0,8.0,Binocular,3453,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1208062,64,1208127,509.2,170.4,47.8,32.3,-,2.0,6.0,Binocular,3454,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1208193,66,1208260,630.4,238.8,56.0,41.3,-,3.0,5.0,Binocular,3455,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1208459,99,1208559,471.6,181.6,43.8,30.5,-,7.0,23.0,Binocular,3456,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1208659,133,1208792,487.3,109.3,40.1,27.1,-,13.0,9.0,Binocular,3457,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1208858,66,1208925,503.5,110.8,31.0,27.5,-,1.0,5.0,Binocular,3458,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1208992,66,1209058,510.2,95.5,30.8,26.3,-,7.0,9.0,Binocular,3459,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1209126,165,1209291,494.8,102.1,35.9,28.7,-,14.0,9.0,Binocular,3460,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1209357,99,1209457,472.5,109.7,32.2,28.3,-,7.0,1.0,Binocular,3461,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1209524,100,1209624,477.9,112.1,34.3,30.7,-,9.0,27.0,Binocular,3462,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1209690,99,1209790,491.2,90.8,32.0,28.8,-,6.0,4.0,Binocular,3463,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1209890,100,1209990,471.6,90.3,31.5,28.3,-,10.0,2.0,Binocular,3464,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1210056,100,1210156,464.4,82.2,30.0,27.3,-,3.0,7.0,Binocular,3465,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1210222,99,1210322,450.4,87.6,29.3,27.5,-,1.0,5.0,Binocular,3466,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1210424,64,1210489,458.1,87.7,29.8,28.0,-,12.0,16.0,Binocular,3467,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1210555,99,1210655,440.5,125.1,35.0,29.7,-,21.0,6.0,Binocular,3468,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1210721,333,1211055,466.2,115.3,36.9,29.0,-,33.0,64.0,Binocular,3469,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1211287,166,1211454,467.9,83.2,28.3,27.2,-,13.0,64.0,Binocular,3470,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1211520,299,1211819,509.8,41.9,30.8,26.7,-,30.0,27.0,Binocular,3471,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1211886,167,1212054,489.9,-1.1,28.0,23.4,-,19.0,50.0,Binocular,3472,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1212352,99,1212452,585.0,-56.9,31.2,26.8,-,11.0,4.0,Binocular,3473,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1212519,132,1212651,576.1,28.7,37.5,27.9,-,11.0,88.0,Binocular,3474,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1212718,132,1212851,527.7,84.1,30.8,24.1,-,6.0,75.0,Binocular,3475,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1213017,267,1213284,561.1,22.2,30.1,25.3,-,83.0,39.0,Binocular,3476,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1213350,199,1213550,513.5,82.5,35.1,28.0,-,63.0,129.0,Binocular,3477,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1213783,168,1213951,791.4,299.7,44.0,30.7,-,10.0,31.0,Binocular,3478,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1214084,66,1214150,0.0,0.0,0.0,0.0,-,0.0,0.0,Binocular,3479,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1214282,232,1214515,231.4,368.0,47.9,41.5,-,85.0,109.0,Binocular,3480,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1214582,131,1214714,236.0,339.0,50.0,38.8,-,52.0,10.0,Binocular,3481,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1214814,99,1214914,0.0,0.0,0.0,0.0,-,0.0,0.0,Binocular,3482,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1215047,166,1215213,724.2,179.7,97.8,63.9,-,178.0,26.0,Binocular,3483,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1216744,66,1216810,664.8,342.8,56.3,41.5,-,6.0,7.0,Binocular,3484,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1216910,66,1216977,300.4,318.9,41.0,33.8,-,34.0,26.0,Binocular,3485,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1217110,66,1217176,578.3,49.4,50.0,42.0,-,0.0,2.0,Binocular,3486,
