Trial,Subject,Color,Stimulus,Start Time [ms],End Time [ms],Saccade Start [ms],Saccade Duration [ms],Saccade End [ms],StartPosition X,StartPosition Y,EndPosition X,EndPosition Y,Amplitude [°],Acceleration  Average [°/s²],Acceleration  Peak [°/s²],Deceleration  Peak [°/s²],Velocity  Average [°/s],Velocity  Peak [°/s],Peak Velocity at [%],Eye,Number,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2313252,68,2313320,989.9,78.1,880.0,216.4,9.6,-,-,-,-,-,-,Binocular,7606,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2313419,66,2313485,837.5,170.0,819.7,149.3,2.4,-,-,-,-,-,-,Binocular,7607,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2313586,65,2313651,798.2,103.7,837.6,120.5,2.2,-,-,-,-,-,-,Binocular,7608,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2314017,67,2314085,953.3,140.0,925.3,136.5,2.2,-,-,-,-,-,-,Binocular,7609,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2314317,66,2314383,943.2,156.6,1160.5,162.9,10.6,-,-,-,-,-,-,Binocular,7610,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2314483,100,2314584,1201.3,165.0,1277.7,221.6,21.7,-,-,-,-,-,-,Binocular,7611,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2314683,99,2314783,1284.0,258.0,849.8,269.3,61.2,-,-,-,-,-,-,Binocular,7612,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2315315,66,2315382,279.3,277.5,362.7,273.6,5.0,-,-,-,-,-,-,Binocular,7613,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2315449,99,2315548,571.4,289.6,322.7,270.9,46.9,-,-,-,-,-,-,Binocular,7614,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2315748,66,2315814,562.4,279.3,610.6,294.1,3.9,-,-,-,-,-,-,Binocular,7615,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2315814,100,2315914,655.1,312.8,180.0,312.6,60.0,-,-,-,-,-,-,Binocular,7616,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2316313,66,2316380,532.0,293.9,559.6,291.3,2.4,-,-,-,-,-,-,Binocular,7617,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2316480,66,2316546,652.9,279.8,559.7,307.0,5.6,-,-,-,-,-,-,Binocular,7618,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2317345,66,2317411,876.9,173.3,731.1,172.4,8.0,-,-,-,-,-,-,Binocular,7619,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2317744,66,2317811,713.4,220.2,691.9,112.1,6.7,-,-,-,-,-,-,Binocular,7620,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2318044,69,2318113,706.9,232.9,855.7,205.9,9.1,-,-,-,-,-,-,Binocular,7621,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2318245,65,2318310,770.0,200.8,897.4,174.5,7.0,-,-,-,-,-,-,Binocular,7622,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2318443,65,2318509,870.3,169.8,854.0,176.9,1.3,-,-,-,-,-,-,Binocular,7623,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2318676,67,2318743,767.7,170.6,746.9,146.6,2.8,-,-,-,-,-,-,Binocular,7624,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2318743,66,2318809,746.9,134.5,1044.1,150.4,13.4,-,-,-,-,-,-,Binocular,7625,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2319042,134,2319176,801.9,222.2,955.1,227.0,58.7,-,-,-,-,-,-,Binocular,7626,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2319341,66,2319408,823.9,269.1,787.4,285.8,3.5,-,-,-,-,-,-,Binocular,7627,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2319541,67,2319608,815.1,221.9,1102.2,148.9,18.4,-,-,-,-,-,-,Binocular,7628,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2320073,66,2320140,985.6,429.0,1108.8,384.4,6.9,-,-,-,-,-,-,Binocular,7629,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2320805,100,2320905,722.4,296.2,709.2,293.6,25.3,-,-,-,-,-,-,Binocular,7630,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2321071,66,2321138,705.8,273.3,629.1,283.4,6.0,-,-,-,-,-,-,Binocular,7631,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2321242,63,2321305,828.7,272.2,886.0,272.1,5.4,-,-,-,-,-,-,Binocular,7632,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2321437,66,2321504,798.1,253.0,688.1,185.7,10.3,-,-,-,-,-,-,Binocular,7633,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2321705,65,2321770,814.7,174.6,877.6,181.9,3.2,-,-,-,-,-,-,Binocular,7634,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2321903,66,2321970,912.7,209.2,904.1,223.6,1.1,-,-,-,-,-,-,Binocular,7635,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2322038,66,2322104,909.8,258.1,964.6,234.3,3.7,-,-,-,-,-,-,Binocular,7636,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2322502,99,2322602,645.2,299.5,488.0,306.8,41.7,-,-,-,-,-,-,Binocular,7637,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2322735,99,2322835,476.9,173.8,256.7,143.7,41.0,-,-,-,-,-,-,Binocular,7638,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2323600,66,2323667,782.4,341.3,804.0,343.4,1.8,-,-,-,-,-,-,Binocular,7639,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2323734,66,2323801,791.2,339.6,713.2,261.5,6.2,-,-,-,-,-,-,Binocular,7640,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2323902,65,2323967,730.2,269.1,776.8,268.3,3.8,-,-,-,-,-,-,Binocular,7641,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2324665,65,2324731,715.4,287.3,636.6,222.8,7.5,-,-,-,-,-,-,Binocular,7642,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2326761,99,2326861,787.1,130.0,595.3,105.5,40.9,-,-,-,-,-,-,Binocular,7643,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2327194,66,2327260,729.1,171.9,678.5,180.0,3.4,-,-,-,-,-,-,Binocular,7644,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2327360,99,2327460,801.9,156.3,624.5,177.3,43.9,-,-,-,-,-,-,Binocular,7645,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2327626,66,2327693,511.8,90.9,362.5,145.9,8.8,-,-,-,-,-,-,Binocular,7646,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2327693,66,2327759,345.7,162.5,484.2,62.8,8.9,-,-,-,-,-,-,Binocular,7647,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2327892,68,2327961,659.9,62.3,623.3,60.1,2.4,-,-,-,-,-,-,Binocular,7648,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2328093,65,2328158,751.0,34.2,802.1,11.0,5.1,-,-,-,-,-,-,Binocular,7649,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2328392,65,2328458,639.0,-4.2,719.7,48.4,5.1,-,-,-,-,-,-,Binocular,7650,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2328592,65,2328657,599.3,-20.8,553.8,-48.9,4.3,-,-,-,-,-,-,Binocular,7651,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2328657,99,2328757,538.0,-53.0,687.1,96.3,27.0,-,-,-,-,-,-,Binocular,7652,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2329123,66,2329190,640.7,25.0,619.1,-54.8,4.9,-,-,-,-,-,-,Binocular,7653,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2329389,133,2329522,663.2,14.1,705.8,0.4,20.5,-,-,-,-,-,-,Binocular,7654,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2329856,65,2329922,684.8,104.5,706.1,89.0,2.0,-,-,-,-,-,-,Binocular,7655,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2330056,99,2330155,686.7,39.7,960.3,78.4,46.2,-,-,-,-,-,-,Binocular,7656,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2330321,68,2330390,990.2,12.0,1003.9,-29.7,2.5,-,-,-,-,-,-,Binocular,7657,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2330588,66,2330654,954.1,-126.5,936.8,-108.8,1.6,-,-,-,-,-,-,Binocular,7658,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2330687,66,2330754,929.7,-77.2,1007.5,-60.9,4.2,-,-,-,-,-,-,Binocular,7659,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2330920,99,2331020,950.6,-50.9,998.1,-95.7,21.0,-,-,-,-,-,-,Binocular,7660,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2331619,67,2331686,756.7,-81.2,749.8,-68.1,1.2,-,-,-,-,-,-,Binocular,7661,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2331719,66,2331785,794.6,-17.0,1115.9,98.8,18.3,-,-,-,-,-,-,Binocular,7662,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2332251,67,2332319,790.3,279.2,613.8,219.0,16.9,-,-,-,-,-,-,Binocular,7663,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2332750,67,2332817,670.6,-70.6,569.0,-57.2,7.1,-,-,-,-,-,-,Binocular,7664,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2333083,99,2333182,576.1,-114.1,260.3,-56.8,89.6,-,-,-,-,-,-,Binocular,7665,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2333282,66,2333349,316.6,-44.6,236.8,-20.0,4.7,-,-,-,-,-,-,Binocular,7666,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2333416,65,2333482,287.6,-11.3,318.1,0.5,1.9,-,-,-,-,-,-,Binocular,7667,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2333549,66,2333615,396.2,59.7,323.0,50.8,5.2,-,-,-,-,-,-,Binocular,7668,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2333748,67,2333816,445.5,45.2,478.4,30.2,2.8,-,-,-,-,-,-,Binocular,7669,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2333948,99,2334048,568.1,-20.3,547.1,-36.8,11.9,-,-,-,-,-,-,Binocular,7670,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2334281,67,2334348,646.7,-38.6,537.8,-4.0,5.7,-,-,-,-,-,-,Binocular,7671,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2334580,100,2334681,607.5,21.7,589.9,107.0,16.5,-,-,-,-,-,-,Binocular,7672,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2335312,67,2335379,752.4,237.9,534.3,260.0,10.6,-,-,-,-,-,-,Binocular,7673,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2335712,66,2335778,605.1,59.7,730.3,99.0,6.8,-,-,-,-,-,-,Binocular,7674,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2336312,64,2336377,762.5,84.3,1003.3,80.4,15.5,-,-,-,-,-,-,Binocular,7675,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2336479,98,2336577,1024.4,76.8,1310.1,176.7,42.0,-,-,-,-,-,-,Binocular,7676,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2336744,99,2336843,1266.2,67.3,1062.0,9.3,86.8,-,-,-,-,-,-,Binocular,7677,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2337143,98,2337242,621.7,37.0,774.7,-38.2,27.3,-,-,-,-,-,-,Binocular,7678,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2337342,66,2337408,765.7,-32.6,762.1,-74.8,2.2,-,-,-,-,-,-,Binocular,7679,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2337541,66,2337608,745.0,-109.9,805.5,-131.9,3.3,-,-,-,-,-,-,Binocular,7680,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2338408,98,2338506,1234.6,-65.8,1214.7,-82.7,5.0,-,-,-,-,-,-,Binocular,7681,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2338606,66,2338673,1209.8,-84.1,1203.7,-77.8,0.7,-,-,-,-,-,-,Binocular,7682,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2338872,132,2339005,1196.0,-47.3,650.8,43.9,99.3,-,-,-,-,-,-,Binocular,7683,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2339138,66,2339205,643.1,42.2,570.3,78.6,3.8,-,-,-,-,-,-,Binocular,7684,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2339438,66,2339504,561.2,79.5,379.4,55.4,9.2,-,-,-,-,-,-,Binocular,7685,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2339638,66,2339704,364.5,44.2,243.2,61.0,5.8,-,-,-,-,-,-,Binocular,7686,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2339771,66,2339837,247.7,58.7,255.7,53.1,0.5,-,-,-,-,-,-,Binocular,7687,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2339937,66,2340004,278.7,37.0,195.3,-5.5,4.7,-,-,-,-,-,-,Binocular,7688,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2340071,65,2340137,192.6,-9.5,289.3,-21.1,4.9,-,-,-,-,-,-,Binocular,7689,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2340203,99,2340303,320.1,9.9,389.3,20.4,43.3,-,-,-,-,-,-,Binocular,7690,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2340570,66,2340636,669.5,42.6,737.2,45.0,4.1,-,-,-,-,-,-,Binocular,7691,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2340835,100,2340936,776.8,50.0,756.9,-52.2,13.8,-,-,-,-,-,-,Binocular,7692,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2341201,66,2341268,704.2,-22.7,486.2,56.3,12.6,-,-,-,-,-,-,Binocular,7693,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2341401,99,2341501,464.2,59.0,469.2,70.7,2.2,-,-,-,-,-,-,Binocular,7694,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2341534,99,2341634,474.5,86.5,401.9,98.1,12.5,-,-,-,-,-,-,Binocular,7695,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2341901,66,2341967,411.1,95.1,245.2,118.3,7.8,-,-,-,-,-,-,Binocular,7696,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2342136,63,2342200,207.3,120.1,363.4,120.3,7.4,-,-,-,-,-,-,Binocular,7697,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2342499,69,2342568,448.6,90.1,438.4,90.7,0.7,-,-,-,-,-,-,Binocular,7698,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2342765,132,2342898,437.2,92.4,1011.1,111.6,103.6,-,-,-,-,-,-,Binocular,7699,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2343164,66,2343231,1074.5,92.9,1077.3,47.6,2.4,-,-,-,-,-,-,Binocular,7700,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2343332,65,2343398,1077.5,41.9,882.4,88.6,9.6,-,-,-,-,-,-,Binocular,7701,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2343864,66,2343930,810.5,83.0,818.4,80.1,0.6,-,-,-,-,-,-,Binocular,7702,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2343963,66,2344029,826.9,74.7,764.6,63.6,3.2,-,-,-,-,-,-,Binocular,7703,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2344129,66,2344196,799.7,69.3,814.0,68.7,1.3,-,-,-,-,-,-,Binocular,7704,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2344196,67,2344263,824.1,68.6,656.3,145.5,9.1,-,-,-,-,-,-,Binocular,7705,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2344529,99,2344628,727.5,87.4,756.8,-32.8,23.4,-,-,-,-,-,-,Binocular,7706,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2344795,66,2344861,806.0,-14.1,627.7,16.8,9.0,-,-,-,-,-,-,Binocular,7707,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2344928,66,2344994,673.9,17.9,700.5,26.3,1.9,-,-,-,-,-,-,Binocular,7708,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2345061,67,2345128,756.6,36.2,779.0,34.9,1.9,-,-,-,-,-,-,Binocular,7709,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2345726,66,2345793,544.7,93.1,428.3,291.3,11.6,-,-,-,-,-,-,Binocular,7710,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2345893,67,2345960,475.2,239.8,447.1,187.1,3.5,-,-,-,-,-,-,Binocular,7711,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2346093,99,2346192,497.1,145.4,620.6,133.4,28.3,-,-,-,-,-,-,Binocular,7712,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2346292,67,2346359,603.2,93.8,493.3,82.0,5.9,-,-,-,-,-,-,Binocular,7713,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2346525,67,2346592,417.5,134.1,397.8,143.1,1.8,-,-,-,-,-,-,Binocular,7714,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2346625,66,2346691,430.2,145.9,486.7,147.6,5.0,-,-,-,-,-,-,Binocular,7715,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2346824,99,2346924,398.5,156.8,462.7,-108.5,41.8,-,-,-,-,-,-,Binocular,7716,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2347057,66,2347124,420.9,-47.8,390.2,-21.3,3.1,-,-,-,-,-,-,Binocular,7717,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2347224,66,2347290,244.8,94.6,148.8,-10.7,12.0,-,-,-,-,-,-,Binocular,7718,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2347357,66,2347423,158.9,14.0,384.6,2.7,13.9,-,-,-,-,-,-,Binocular,7719,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2347423,66,2347490,437.0,28.1,289.8,3.9,9.6,-,-,-,-,-,-,Binocular,7720,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2347624,99,2347723,329.7,40.2,576.8,84.7,42.1,-,-,-,-,-,-,Binocular,7721,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2347790,99,2347889,514.5,81.0,649.0,131.5,51.7,-,-,-,-,-,-,Binocular,7722,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2347889,66,2347956,649.5,131.4,559.0,109.2,4.3,-,-,-,-,-,-,Binocular,7723,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2348621,66,2348688,625.7,94.7,776.3,105.8,9.1,-,-,-,-,-,-,Binocular,7724,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2348821,67,2348888,775.7,110.1,746.3,111.8,2.4,-,-,-,-,-,-,Binocular,7725,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2349120,66,2349187,606.1,144.2,590.8,147.8,1.2,-,-,-,-,-,-,Binocular,7726,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2349386,66,2349453,609.7,159.9,620.5,163.7,1.0,-,-,-,-,-,-,Binocular,7727,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2349586,66,2349653,630.9,153.1,637.2,157.6,0.6,-,-,-,-,-,-,Binocular,7728,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2349819,99,2349919,659.1,142.8,693.1,96.6,10.6,-,-,-,-,-,-,Binocular,7729,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2350052,68,2350120,714.8,54.4,716.0,34.1,1.6,-,-,-,-,-,-,Binocular,7730,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2350185,66,2350251,735.6,17.3,713.4,5.5,1.5,-,-,-,-,-,-,Binocular,7731,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2350485,100,2350585,648.3,-19.8,931.2,11.5,46.3,-,-,-,-,-,-,Binocular,7732,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2350750,66,2350817,825.9,31.6,919.9,12.7,5.3,-,-,-,-,-,-,Binocular,7733,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2350952,64,2351017,760.3,12.4,519.3,-71.5,17.4,-,-,-,-,-,-,Binocular,7734,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2351117,66,2351183,491.4,-149.5,517.9,-114.3,2.7,-,-,-,-,-,-,Binocular,7735,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2351250,66,2351316,529.4,-0.8,415.8,46.1,7.1,-,-,-,-,-,-,Binocular,7736,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2351516,67,2351583,391.4,5.8,403.4,11.4,1.1,-,-,-,-,-,-,Binocular,7737,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2351682,133,2351816,432.2,1.5,598.2,-41.0,31.6,-,-,-,-,-,-,Binocular,7738,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2351948,66,2352015,635.4,-77.4,683.9,-78.3,2.7,-,-,-,-,-,-,Binocular,7739,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2352115,69,2352184,723.6,-75.4,738.6,-79.4,1.2,-,-,-,-,-,-,Binocular,7740,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2352314,99,2352414,657.0,-79.3,659.0,-105.3,13.6,-,-,-,-,-,-,Binocular,7741,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2352447,66,2352514,670.8,-100.3,567.0,-117.3,5.4,-,-,-,-,-,-,Binocular,7742,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2352547,68,2352616,569.1,-164.0,645.6,-203.2,6.9,-,-,-,-,-,-,Binocular,7743,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2352616,64,2352680,651.8,-224.1,577.9,-205.5,4.5,-,-,-,-,-,-,Binocular,7744,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2352780,99,2352880,597.3,-167.5,312.2,69.9,46.0,-,-,-,-,-,-,Binocular,7745,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2353379,67,2353447,447.6,-28.8,432.6,-2.7,2.7,-,-,-,-,-,-,Binocular,7746,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2353479,66,2353546,457.9,51.9,651.1,21.4,10.5,-,-,-,-,-,-,Binocular,7747,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2354079,66,2354145,622.6,160.5,779.9,66.1,11.1,-,-,-,-,-,-,Binocular,7748,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2354245,66,2354312,763.4,93.0,752.5,82.3,1.0,-,-,-,-,-,-,Binocular,7749,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2354312,99,2354411,750.0,68.9,779.9,-48.9,20.9,-,-,-,-,-,-,Binocular,7750,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2354511,99,2354611,783.3,-12.2,571.9,31.7,30.6,-,-,-,-,-,-,Binocular,7751,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2354812,97,2354910,591.4,36.2,413.1,89.8,29.7,-,-,-,-,-,-,Binocular,7752,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2355010,104,2355114,446.3,107.6,480.1,201.2,14.9,-,-,-,-,-,-,Binocular,7753,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2355209,66,2355276,502.0,308.8,596.3,345.9,6.2,-,-,-,-,-,-,Binocular,7754,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2355875,67,2355942,564.9,241.5,577.2,209.3,2.6,-,-,-,-,-,-,Binocular,7755,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2356340,67,2356408,636.5,162.9,653.3,146.3,1.6,-,-,-,-,-,-,Binocular,7756,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2356640,66,2356706,645.3,160.6,637.0,158.3,0.5,-,-,-,-,-,-,Binocular,7757,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2356906,99,2357006,620.4,154.0,624.6,178.9,2.9,-,-,-,-,-,-,Binocular,7758,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2357139,67,2357207,627.0,204.8,699.8,118.3,5.8,-,-,-,-,-,-,Binocular,7759,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2357639,65,2357705,1063.2,113.2,994.1,120.6,4.8,-,-,-,-,-,-,Binocular,7760,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2358039,98,2358137,771.5,261.4,508.6,318.8,38.5,-,-,-,-,-,-,Binocular,7761,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,2358403,67,2358471,514.3,364.2,551.6,356.2,2.2,-,-,-,-,-,-,Binocular,7762,
