Trial,Subject,Color,Name,Stimulus,Start Time [ms],End Time [ms],Saccade Start [ms],Saccade Duration [ms],Saccade End [ms],StartPosition X,StartPosition Y,EndPosition X,EndPosition Y,Amplitude [°],Acceleration  Average [°/s²],Acceleration  Peak [°/s²],Deceleration  Peak [°/s²],Velocity  Average [°/s],Velocity  Peak [°/s],Peak Velocity at [%],Eye,Number,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1237517,99,1237617,662.8,421.9,927.0,378.9,12.4,-,-,-,-,-,-,Binocular,3978,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1237784,99,1237883,967.6,371.8,638.2,432.1,15.7,-,-,-,-,-,-,Binocular,3979,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1238183,66,1238249,655.9,423.8,878.9,410.6,11.4,-,-,-,-,-,-,Binocular,3980,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1238482,66,1238549,904.1,409.8,742.5,464.1,8.0,-,-,-,-,-,-,Binocular,3981,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1238649,66,1238715,681.7,466.0,705.1,472.3,1.3,-,-,-,-,-,-,Binocular,3982,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1239015,99,1239115,735.4,472.7,593.2,475.3,6.7,-,-,-,-,-,-,Binocular,3983,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1239214,66,1239281,571.9,475.2,588.7,474.8,0.9,-,-,-,-,-,-,Binocular,3984,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1239547,66,1239614,710.9,449.7,959.2,401.9,16.4,-,-,-,-,-,-,Binocular,3985,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1239880,66,1239946,805.2,436.1,640.2,467.5,14.8,-,-,-,-,-,-,Binocular,3986,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1240246,66,1240312,561.8,485.5,480.1,505.7,7.3,-,-,-,-,-,-,Binocular,3987,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1240479,66,1240545,496.8,498.8,600.0,472.7,6.1,-,-,-,-,-,-,Binocular,3988,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1240745,66,1240812,605.6,468.6,619.9,467.1,0.8,-,-,-,-,-,-,Binocular,3989,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1241344,99,1241444,610.9,463.0,457.8,493.8,7.9,-,-,-,-,-,-,Binocular,3990,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1241577,66,1241643,473.6,487.3,664.3,466.3,9.7,-,-,-,-,-,-,Binocular,3991,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1241743,99,1241843,643.4,472.7,472.7,508.3,9.4,-,-,-,-,-,-,Binocular,3992,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1242176,99,1242276,463.4,508.1,439.4,500.9,1.2,-,-,-,-,-,-,Binocular,3993,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1242376,66,1242442,444.0,495.1,463.0,486.1,1.1,-,-,-,-,-,-,Binocular,3994,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1242741,99,1242841,514.6,465.7,658.0,420.8,9.8,-,-,-,-,-,-,Binocular,3995,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1244638,133,1244771,740.2,399.9,591.7,451.2,8.3,-,-,-,-,-,-,Binocular,3996,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1245004,99,1245104,627.0,437.8,769.3,396.6,6.9,-,-,-,-,-,-,Binocular,3997,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1245337,66,1245404,783.3,387.4,805.8,383.0,1.1,-,-,-,-,-,-,Binocular,3998,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1245503,66,1245570,809.4,379.9,708.3,414.6,5.1,-,-,-,-,-,-,Binocular,3999,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1246601,66,1246668,685.3,423.3,847.5,379.1,9.3,-,-,-,-,-,-,Binocular,4000,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1246834,66,1246901,836.5,377.4,680.5,422.4,7.5,-,-,-,-,-,-,Binocular,4001,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1247067,66,1247134,698.2,418.5,725.6,418.8,2.2,-,-,-,-,-,-,Binocular,4002,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1247333,99,1247433,782.6,414.2,1114.3,376.6,15.8,-,-,-,-,-,-,Binocular,4003,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1247666,66,1247733,870.3,397.2,982.4,397.1,7.0,-,-,-,-,-,-,Binocular,4004,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1247899,66,1247966,921.2,421.3,875.5,414.2,4.1,-,-,-,-,-,-,Binocular,4005,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1248032,133,1248165,962.5,408.9,458.4,481.5,24.6,-,-,-,-,-,-,Binocular,4006,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1248565,66,1248631,712.4,416.8,701.9,420.2,0.6,-,-,-,-,-,-,Binocular,4007,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1248698,66,1248764,675.6,425.0,646.8,431.2,2.0,-,-,-,-,-,-,Binocular,4008,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1248864,99,1248964,594.3,445.9,983.1,397.1,19.4,-,-,-,-,-,-,Binocular,4009,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1249563,99,1249663,657.4,438.6,371.3,499.2,26.5,-,-,-,-,-,-,Binocular,4010,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1249829,99,1249929,491.6,468.5,1041.1,378.7,26.1,-,-,-,-,-,-,Binocular,4011,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1250228,66,1250295,880.2,393.4,815.9,428.5,3.6,-,-,-,-,-,-,Binocular,4012,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1250495,99,1250595,844.9,420.7,576.2,465.3,13.2,-,-,-,-,-,-,Binocular,4013,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1250794,99,1250894,589.1,449.8,941.6,405.1,16.8,-,-,-,-,-,-,Binocular,4014,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1251060,66,1251127,1000.3,399.8,1015.6,413.9,1.6,-,-,-,-,-,-,Binocular,4015,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1251293,66,1251360,1012.2,414.1,1242.8,399.5,11.1,-,-,-,-,-,-,Binocular,4016,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1251526,66,1251593,1127.2,380.7,979.4,401.5,7.4,-,-,-,-,-,-,Binocular,4017,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1251759,66,1251826,922.2,421.5,897.6,422.1,1.8,-,-,-,-,-,-,Binocular,4018,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1251892,66,1251959,915.2,411.6,935.8,382.2,2.4,-,-,-,-,-,-,Binocular,4019,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1252059,99,1252158,928.1,383.0,906.9,388.9,3.3,-,-,-,-,-,-,Binocular,4020,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1252425,66,1252491,942.9,398.5,947.8,411.7,1.0,-,-,-,-,-,-,Binocular,4021,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1252591,99,1252691,925.0,407.1,529.9,449.3,18.5,-,-,-,-,-,-,Binocular,4022,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1252757,133,1252891,573.9,429.8,1049.2,420.1,23.4,-,-,-,-,-,-,Binocular,4023,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1253157,66,1253223,1096.0,413.9,1235.9,375.4,11.1,-,-,-,-,-,-,Binocular,4024,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1253623,66,1253689,924.5,425.3,1148.4,403.8,11.0,-,-,-,-,-,-,Binocular,4025,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1253822,66,1253889,1174.9,409.4,1208.4,410.8,2.4,-,-,-,-,-,-,Binocular,4026,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1253955,66,1254022,1232.5,407.1,927.6,431.6,14.8,-,-,-,-,-,-,Binocular,4027,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1254255,99,1254355,987.5,410.6,956.9,407.9,1.5,-,-,-,-,-,-,Binocular,4028,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1254588,99,1254688,941.3,412.9,985.2,411.1,2.6,-,-,-,-,-,-,Binocular,4029,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1254721,66,1254787,1031.7,407.0,943.1,410.3,5.2,-,-,-,-,-,-,Binocular,4030,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1254821,132,1254954,938.0,407.7,564.6,453.1,15.4,-,-,-,-,-,-,Binocular,4031,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1255120,66,1255187,657.6,426.6,584.2,442.4,5.1,-,-,-,-,-,-,Binocular,4032,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1255386,99,1255486,585.7,438.5,513.2,484.0,5.6,-,-,-,-,-,-,Binocular,4033,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1255586,66,1255652,530.8,466.7,743.5,398.8,11.0,-,-,-,-,-,-,Binocular,4034,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1255786,99,1255885,727.5,392.5,910.9,356.1,11.7,-,-,-,-,-,-,Binocular,4035,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1256018,66,1256085,793.7,373.4,624.9,446.8,9.4,-,-,-,-,-,-,Binocular,4036,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1256351,99,1256451,667.0,420.7,1070.5,379.2,19.1,-,-,-,-,-,-,Binocular,4037,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1256617,66,1256684,895.5,381.8,686.8,390.2,15.6,-,-,-,-,-,-,Binocular,4038,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1256751,66,1256817,659.9,401.6,639.1,407.5,1.9,-,-,-,-,-,-,Binocular,4039,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1257017,66,1257083,647.5,401.3,605.5,401.6,2.0,-,-,-,-,-,-,Binocular,4040,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1257183,66,1257250,622.1,398.1,632.6,396.1,0.7,-,-,-,-,-,-,Binocular,4041,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1257416,199,1257616,623.3,393.4,933.7,415.2,20.7,-,-,-,-,-,-,Binocular,4042,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1257782,133,1257915,963.4,431.3,606.1,408.3,17.9,-,-,-,-,-,-,Binocular,4043,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1258048,166,1258215,556.6,416.7,1101.1,403.0,29.1,-,-,-,-,-,-,Binocular,4044,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1258348,66,1258414,1063.3,405.0,1035.9,404.3,2.2,-,-,-,-,-,-,Binocular,4045,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1258481,99,1258581,986.5,409.4,1164.5,425.2,12.0,-,-,-,-,-,-,Binocular,4046,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1258780,133,1258913,1080.1,416.7,949.2,410.6,8.3,-,-,-,-,-,-,Binocular,4047,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1259080,99,1259180,918.5,409.2,761.5,405.1,10.2,-,-,-,-,-,-,Binocular,4048,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1259346,66,1259413,791.9,393.2,871.5,411.2,4.0,-,-,-,-,-,-,Binocular,4049,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1259679,66,1259745,970.2,420.5,901.1,406.9,3.3,-,-,-,-,-,-,Binocular,4050,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1259878,66,1259945,865.5,400.8,878.1,399.4,0.7,-,-,-,-,-,-,Binocular,4051,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1260145,99,1260244,899.4,387.7,921.1,386.2,1.4,-,-,-,-,-,-,Binocular,4052,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1260378,66,1260444,902.7,402.1,656.7,467.2,14.0,-,-,-,-,-,-,Binocular,4053,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1260577,66,1260644,703.2,452.9,890.3,400.8,9.7,-,-,-,-,-,-,Binocular,4054,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1260777,66,1260844,977.3,393.1,926.0,384.6,3.0,-,-,-,-,-,-,Binocular,4055,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1260943,133,1261076,956.3,385.9,635.3,428.8,15.6,-,-,-,-,-,-,Binocular,4056,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1261176,66,1261243,683.8,413.6,809.7,382.5,6.4,-,-,-,-,-,-,Binocular,4057,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1261442,99,1261542,776.3,387.5,1072.0,391.9,15.3,-,-,-,-,-,-,Binocular,4058,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1262008,103,1262112,533.9,452.0,741.2,391.1,13.0,-,-,-,-,-,-,Binocular,4059,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1262308,66,1262374,716.4,396.3,726.3,395.3,0.5,-,-,-,-,-,-,Binocular,4060,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1262540,66,1262607,728.2,398.5,744.3,391.8,1.0,-,-,-,-,-,-,Binocular,4061,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1262707,99,1262807,747.6,390.7,757.9,389.2,0.6,-,-,-,-,-,-,Binocular,4062,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1262906,99,1263006,769.9,387.2,778.5,385.7,1.1,-,-,-,-,-,-,Binocular,4063,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1263273,66,1263339,798.1,389.1,828.9,464.4,3.9,-,-,-,-,-,-,Binocular,4064,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1263505,66,1263572,814.8,452.7,855.3,447.3,2.3,-,-,-,-,-,-,Binocular,4065,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1263639,66,1263705,862.2,444.9,917.5,390.1,3.6,-,-,-,-,-,-,Binocular,4066,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1263938,66,1264005,870.3,383.6,741.5,417.5,6.6,-,-,-,-,-,-,Binocular,4067,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1264171,66,1264238,704.1,430.8,555.4,460.6,8.5,-,-,-,-,-,-,Binocular,4068,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1264371,99,1264470,634.1,447.1,1202.2,430.8,26.6,-,-,-,-,-,-,Binocular,4069,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1264670,66,1264737,998.5,410.0,775.8,406.7,12.1,-,-,-,-,-,-,Binocular,4070,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1264970,66,1265036,775.6,398.3,915.3,395.2,6.6,-,-,-,-,-,-,Binocular,4071,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1265103,133,1265236,1009.1,415.4,916.7,400.3,8.8,-,-,-,-,-,-,Binocular,4072,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1265569,66,1265635,897.3,386.1,1014.0,359.4,9.0,-,-,-,-,-,-,Binocular,4073,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1265868,66,1265935,834.6,391.5,676.3,428.2,11.6,-,-,-,-,-,-,Binocular,4074,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1266134,66,1266201,675.3,431.1,687.7,427.2,0.6,-,-,-,-,-,-,Binocular,4075,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1266234,66,1266300,711.9,424.0,730.4,414.7,1.6,-,-,-,-,-,-,Binocular,4076,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1266500,66,1266567,766.4,412.5,880.9,389.7,5.8,-,-,-,-,-,-,Binocular,4077,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1266667,66,1266733,905.5,385.9,835.4,396.6,3.9,-,-,-,-,-,-,Binocular,4078,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1266900,99,1266999,761.7,423.9,642.8,459.4,11.1,-,-,-,-,-,-,Binocular,4079,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1267199,66,1267265,713.6,434.2,609.8,445.4,5.0,-,-,-,-,-,-,Binocular,4080,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1267332,66,1267399,626.2,435.8,638.0,432.1,1.1,-,-,-,-,-,-,Binocular,4081,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1267465,66,1267532,799.4,404.1,1015.9,371.7,17.3,-,-,-,-,-,-,Binocular,4082,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1267632,66,1267698,942.6,382.7,913.5,383.9,2.1,-,-,-,-,-,-,Binocular,4083,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1267998,66,1268064,843.1,382.7,828.2,387.2,0.8,-,-,-,-,-,-,Binocular,4084,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1268164,66,1268230,778.2,402.0,756.5,408.8,1.7,-,-,-,-,-,-,Binocular,4085,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1268464,66,1268530,660.1,441.0,678.6,434.8,1.5,-,-,-,-,-,-,Binocular,4086,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1268630,66,1268696,677.2,425.8,666.3,429.5,0.8,-,-,-,-,-,-,Binocular,4087,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1268863,66,1268929,705.5,418.0,723.0,416.9,1.3,-,-,-,-,-,-,Binocular,4088,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1269196,66,1269262,856.0,403.7,779.9,404.9,3.6,-,-,-,-,-,-,Binocular,4089,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1269462,99,1269562,699.2,406.9,881.2,375.8,9.0,-,-,-,-,-,-,Binocular,4090,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1269661,66,1269728,813.5,383.6,780.2,378.6,2.1,-,-,-,-,-,-,Binocular,4091,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1269828,99,1269928,746.0,384.3,809.9,390.5,3.9,-,-,-,-,-,-,Binocular,4092,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1270094,66,1270160,847.1,395.6,635.5,421.7,10.5,-,-,-,-,-,-,Binocular,4093,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1270460,66,1270526,622.6,416.3,602.0,419.7,1.1,-,-,-,-,-,-,Binocular,4094,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1270893,99,1270992,605.5,416.6,602.6,419.2,1.1,-,-,-,-,-,-,Binocular,4095,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1271259,99,1271358,734.1,405.3,776.7,410.5,2.9,-,-,-,-,-,-,Binocular,4096,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1271492,99,1271591,794.8,412.2,803.1,414.6,0.5,-,-,-,-,-,-,Binocular,4097,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1271791,66,1271858,777.0,420.8,762.9,421.6,1.0,-,-,-,-,-,-,Binocular,4098,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1271957,66,1272024,772.9,418.9,747.3,414.5,1.7,-,-,-,-,-,-,Binocular,4099,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1272224,66,1272290,798.0,397.7,852.4,411.8,2.7,-,-,-,-,-,-,Binocular,4100,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1272357,66,1272423,859.9,407.5,852.0,405.8,0.4,-,-,-,-,-,-,Binocular,4101,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1272456,99,1272556,847.5,403.1,977.9,445.2,6.4,-,-,-,-,-,-,Binocular,4102,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1272723,99,1272823,789.7,430.8,605.7,445.4,16.7,-,-,-,-,-,-,Binocular,4103,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1272922,66,1272989,603.9,443.4,552.7,458.9,2.8,-,-,-,-,-,-,Binocular,4104,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1273089,66,1273156,665.8,426.3,830.9,383.7,13.0,-,-,-,-,-,-,Binocular,4105,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1273388,66,1273455,834.5,380.3,784.0,392.1,2.4,-,-,-,-,-,-,Binocular,4106,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1273788,66,1273854,749.6,398.5,710.7,412.8,2.0,-,-,-,-,-,-,Binocular,4107,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1274020,66,1274087,736.1,402.9,743.8,395.7,0.9,-,-,-,-,-,-,Binocular,4108,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1274154,166,1274320,743.8,395.0,506.1,435.1,14.2,-,-,-,-,-,-,Binocular,4109,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1274486,66,1274553,625.7,418.1,555.2,422.0,4.0,-,-,-,-,-,-,Binocular,4110,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1274752,66,1274819,548.2,423.2,594.4,428.9,2.6,-,-,-,-,-,-,Binocular,4111,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1274919,166,1275085,571.0,433.5,1148.9,346.9,28.8,-,-,-,-,-,-,Binocular,4112,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1275119,66,1275185,1475.1,324.1,1830.7,320.0,31.5,-,-,-,-,-,-,Binocular,4113,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1275218,99,1275318,1953.4,339.9,1370.7,372.4,35.9,-,-,-,-,-,-,Binocular,4114,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1275485,66,1275551,848.7,420.4,504.0,462.8,26.6,-,-,-,-,-,-,Binocular,4115,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1275817,66,1275884,814.2,420.0,590.6,452.5,11.9,-,-,-,-,-,-,Binocular,4116,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1275984,99,1276084,588.7,443.3,193.5,511.2,19.9,-,-,-,-,-,-,Binocular,4117,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1276217,99,1276316,540.2,463.1,217.6,550.8,18.5,-,-,-,-,-,-,Binocular,4118,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1276682,66,1276749,438.4,494.9,183.7,590.1,21.1,-,-,-,-,-,-,Binocular,4119,
Trial001,Participant 11-2-unified,Coral,Participant 11,participant 11-2-recording.avi,0,2828246,1276882,99,1276982,351.3,522.9,664.8,476.9,16.8,-,-,-,-,-,-,Binocular,4120,
