Trial,Subject,Color,Stimulus,Start Time [ms],End Time [ms],Fixation Start [ms],Fixation Duration [ms],Fixation End [ms],Position X,Position Y,Average Pupil Size [px] X,Average Pupil Size [px] Y,Average Pupil Diameter [mm],Dispersion X,Dispersion Y,Eye,Number,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,672071,99,672170,1201.3,166.3,60.7,60.5,3.5,89.0,54.0,Binocular,1882,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,672404,66,672470,663.4,309.5,67.0,62.5,3.0,49.0,15.0,Binocular,1883,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,672570,166,672737,777.8,343.5,67.8,64.5,3.0,138.0,71.0,Binocular,1884,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,672803,133,672936,571.6,329.2,70.5,65.9,3.0,71.0,4.0,Binocular,1885,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,673002,432,673435,691.6,321.6,70.3,65.1,3.0,150.0,97.0,Binocular,1886,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,673568,99,673668,630.3,89.3,75.0,59.0,3.7,45.0,19.0,Binocular,1887,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,674100,99,674200,638.8,291.5,77.0,68.3,3.1,54.0,9.0,Binocular,1888,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,674267,102,674369,1044.1,271.3,71.5,64.2,3.2,27.0,62.0,Binocular,1889,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,674767,98,674866,561.1,89.7,73.2,57.7,3.4,9.0,44.0,Binocular,1890,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,674932,134,675067,557.7,26.3,72.6,55.4,3.6,22.0,45.0,Binocular,1891,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,675166,264,675431,848.9,109.9,74.1,61.1,3.7,30.0,94.0,Binocular,1892,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,675598,133,675731,877.1,390.3,72.9,71.1,3.1,52.0,15.0,Binocular,1893,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,675864,168,676032,974.0,169.6,69.6,61.2,3.5,118.0,15.0,Binocular,1894,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,676097,199,676296,919.9,125.6,71.9,60.8,3.6,28.0,17.0,Binocular,1895,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,676596,166,676762,1380.9,51.0,62.5,66.0,4.8,84.0,48.0,Binocular,1896,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,676831,97,676929,1314.7,138.0,66.5,69.0,4.3,37.0,29.0,Binocular,1897,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,677029,234,677263,687.3,222.9,77.6,66.3,3.5,27.0,47.0,Binocular,1898,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,677328,99,677428,660.4,165.9,74.7,62.0,3.4,4.0,13.0,Binocular,1899,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,677494,133,677628,629.9,195.7,73.3,62.1,3.4,40.0,20.0,Binocular,1900,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,677695,98,677794,778.5,136.8,71.7,59.2,3.4,82.0,38.0,Binocular,1901,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,677860,133,677993,680.1,181.2,71.6,60.6,3.4,95.0,35.0,Binocular,1902,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,678060,99,678160,710.8,183.4,71.3,59.8,3.3,3.0,6.0,Binocular,1903,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,678226,199,678426,569.5,284.0,69.7,62.9,3.0,32.0,9.0,Binocular,1904,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,678792,232,679025,816.3,59.0,71.0,55.6,3.2,41.0,41.0,Binocular,1905,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,679093,197,679291,795.6,42.3,69.3,52.3,3.0,24.0,12.0,Binocular,1906,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,679358,132,679491,768.0,77.5,71.6,54.5,3.1,3.0,23.0,Binocular,1907,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,679557,233,679791,967.7,238.8,70.2,62.9,3.0,66.0,19.0,Binocular,1908,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,679857,99,679956,798.2,235.1,73.7,62.2,3.0,10.0,8.0,Binocular,1909,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,680023,72,680096,816.3,227.5,74.0,63.8,3.1,9.0,4.0,Binocular,1910,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,680190,697,680888,668.3,126.1,70.9,56.3,3.0,50.0,46.0,Binocular,1911,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,680954,332,681287,651.0,105.4,69.7,54.3,3.0,27.0,25.0,Binocular,1912,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,681354,3793,685147,620.3,113.8,72.2,56.8,3.1,243.0,231.0,Binocular,1913,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,685214,697,685912,467.8,185.1,71.0,59.7,3.0,25.0,114.0,Binocular,1914,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,686378,533,686911,920.4,155.6,71.8,60.6,3.2,78.0,25.0,Binocular,1915,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,686977,199,687176,522.0,82.3,72.8,56.3,3.2,37.0,27.0,Binocular,1916,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,687243,432,687676,382.0,154.7,72.0,60.3,3.0,60.0,25.0,Binocular,1917,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,687742,199,687942,238.3,338.6,66.6,67.9,2.8,253.0,13.0,Binocular,1918,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,688008,66,688075,403.9,425.3,73.0,72.0,2.9,1.0,0.0,Binocular,1919,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,688408,200,688608,718.8,35.9,73.5,54.3,3.1,17.0,36.0,Binocular,1920,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,688674,99,688774,687.7,-1.9,70.3,50.3,3.0,20.0,9.0,Binocular,1921,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,688842,98,688940,627.5,-5.1,70.7,50.5,3.1,12.0,7.0,Binocular,1922,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,689042,333,689375,407.7,227.4,71.4,62.7,3.0,8.0,5.0,Binocular,1923,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,689439,232,689672,434.3,142.2,72.3,58.4,3.0,6.0,28.0,Binocular,1924,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,689772,333,690105,909.2,212.1,68.3,61.0,3.0,454.0,28.0,Binocular,1925,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,690204,199,690404,788.6,247.9,73.3,63.9,3.1,73.0,9.0,Binocular,1926,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,690471,233,690704,692.7,190.5,75.7,62.7,3.3,34.0,4.0,Binocular,1927,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,690770,99,690870,741.9,173.3,76.2,62.5,3.3,3.0,7.0,Binocular,1928,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,691136,99,691236,750.2,118.9,74.2,59.5,3.4,10.0,2.0,Binocular,1929,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,691302,200,691503,880.9,149.6,74.8,62.3,3.4,21.0,9.0,Binocular,1930,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,691602,199,691801,615.8,62.2,73.9,55.7,3.4,11.0,6.0,Binocular,1931,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,691935,132,692068,711.1,66.0,73.5,56.5,3.4,4.0,5.0,Binocular,1932,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,692134,167,692302,947.9,154.6,72.2,61.8,3.4,26.0,2.0,Binocular,1933,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,692434,99,692533,900.8,139.3,73.0,61.7,3.5,4.0,3.0,Binocular,1934,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,692600,133,692734,900.8,154.0,74.5,63.1,3.5,10.0,2.0,Binocular,1935,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,692800,232,693033,857.1,114.8,74.2,60.3,3.5,15.0,13.0,Binocular,1936,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,693100,132,693232,823.7,91.0,72.3,57.3,3.4,4.0,7.0,Binocular,1937,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,693299,99,693398,874.7,80.5,72.2,57.8,3.5,3.0,0.0,Binocular,1938,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,693498,100,693599,909.7,118.7,71.5,59.0,3.5,10.0,3.0,Binocular,1939,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,694131,299,694430,498.2,255.5,70.3,62.8,2.9,218.0,39.0,Binocular,1940,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,694497,532,695029,424.9,334.7,72.1,68.3,2.9,48.0,8.0,Binocular,1941,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,695129,102,695232,389.5,335.6,71.7,68.2,2.8,0.0,0.0,Binocular,1942,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,695329,333,695662,730.0,210.1,71.4,60.4,2.9,35.0,5.0,Binocular,1943,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,695827,234,696062,720.5,70.8,71.9,54.7,3.1,59.0,23.0,Binocular,1944,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,696227,299,696526,814.3,108.3,70.8,55.8,3.0,30.0,7.0,Binocular,1945,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,696626,399,697025,954.0,231.9,68.2,62.2,3.0,400.0,83.0,Binocular,1946,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,697125,233,697358,1006.0,134.0,70.5,60.6,3.3,104.0,5.0,Binocular,1947,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,697425,133,697558,943.0,11.8,71.9,55.6,3.5,38.0,1.0,Binocular,1948,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,697724,232,697957,598.9,79.2,75.8,57.4,3.3,67.0,10.0,Binocular,1949,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,698057,332,698389,326.7,119.1,72.5,60.5,3.2,298.0,7.0,Binocular,1950,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,698522,299,698822,320.9,325.1,70.7,68.3,3.0,114.0,4.0,Binocular,1951,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,698888,135,699024,463.1,360.1,72.6,68.9,2.9,31.0,4.0,Binocular,1952,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,699122,98,699221,604.4,274.3,73.0,64.3,3.0,10.0,2.0,Binocular,1953,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,699388,299,699687,776.0,182.4,71.4,59.3,3.0,92.0,66.0,Binocular,1954,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,699821,199,700020,359.6,388.4,69.0,69.3,2.8,308.0,86.0,Binocular,1955,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,700120,100,700220,497.1,368.1,70.8,67.7,2.8,2.0,4.0,Binocular,1956,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,700286,166,700452,583.3,390.9,68.7,67.3,2.6,6.0,9.0,Binocular,1957,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,700586,199,700785,598.2,219.7,67.8,58.3,2.7,80.0,16.0,Binocular,1958,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,700852,101,700953,743.5,343.6,69.0,63.8,2.7,52.0,9.0,Binocular,1959,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,701153,66,701219,659.2,248.6,67.5,60.5,2.8,73.0,1.0,Binocular,1960,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,701319,330,701650,912.0,239.5,69.0,63.9,3.1,528.0,16.0,Binocular,1961,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,701750,133,701883,534.4,207.2,71.3,61.5,3.1,6.0,4.0,Binocular,1962,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,701950,99,702049,517.6,125.9,70.8,57.5,3.2,5.0,7.0,Binocular,1963,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,702116,99,702216,543.5,153.3,70.8,58.2,3.2,13.0,11.0,Binocular,1964,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,702318,330,702648,656.7,145.8,72.5,58.8,3.2,18.0,21.0,Binocular,1965,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,702715,199,702914,668.6,138.7,73.9,58.9,3.2,13.0,9.0,Binocular,1966,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,702981,232,703214,418.2,191.8,71.5,61.9,3.1,43.0,5.0,Binocular,1967,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,703380,99,703480,448.4,203.6,73.0,63.0,3.1,27.0,2.0,Binocular,1968,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,703547,232,703780,537.8,198.4,75.4,63.4,3.3,64.0,8.0,Binocular,1969,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,703846,299,704146,759.5,199.4,76.5,63.8,3.2,41.0,7.0,Binocular,1970,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,704345,166,704512,699.4,150.4,75.7,61.1,3.3,19.0,12.0,Binocular,1971,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,704578,232,704811,764.8,113.4,75.9,59.6,3.3,6.0,2.0,Binocular,1972,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,704878,332,705211,671.3,125.6,76.0,60.2,3.3,9.0,7.0,Binocular,1973,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,705278,298,705576,679.7,130.9,76.1,60.6,3.3,8.0,7.0,Binocular,1974,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,705677,198,705876,403.4,198.4,74.6,64.1,3.2,117.0,11.0,Binocular,1975,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,705976,632,706608,651.9,153.1,74.5,59.9,3.2,16.0,21.0,Binocular,1976,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,706708,266,706974,967.2,314.7,72.1,67.9,3.1,18.0,15.0,Binocular,1977,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,707074,732,707806,974.4,284.6,73.5,67.6,3.2,15.0,13.0,Binocular,1978,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,707905,166,708072,959.4,263.6,74.2,61.7,3.2,13.0,13.0,Binocular,1979,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,708172,299,708471,966.8,240.0,74.6,68.2,3.4,5.0,4.0,Binocular,1980,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,708538,199,708737,561.0,242.3,77.6,66.2,3.2,8.0,13.0,Binocular,1981,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,709104,298,709403,516.3,172.9,73.9,62.7,3.2,2.0,6.0,Binocular,1982,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,709470,365,709835,387.7,116.5,69.6,58.2,3.1,6.0,5.0,Binocular,1983,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,709902,664,710567,574.2,117.4,72.7,57.5,3.2,16.0,7.0,Binocular,1984,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,710634,1264,711898,855.2,159.1,75.8,63.9,3.4,25.0,9.0,Binocular,1985,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,711966,198,712164,519.2,187.9,77.8,66.6,3.3,8.0,9.0,Binocular,1986,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,712231,232,712464,297.0,24.9,74.2,59.2,3.5,4.0,4.0,Binocular,1987,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,712630,100,712730,305.2,10.2,71.5,56.0,3.4,1.0,4.0,Binocular,1988,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,712897,499,713396,297.7,7.4,70.3,55.1,3.3,11.0,15.0,Binocular,1989,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,713530,330,713861,860.5,119.3,74.1,60.8,3.3,7.0,13.0,Binocular,1990,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,713928,698,714627,796.4,61.2,74.0,57.6,3.4,10.0,8.0,Binocular,1991,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,714693,233,714926,1056.7,143.6,72.0,64.1,3.5,18.0,8.0,Binocular,1992,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,715026,299,715326,1111.5,110.9,70.5,64.2,3.6,292.0,37.0,Binocular,1993,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,715392,99,715492,1227.0,49.1,66.5,61.7,3.8,29.0,3.0,Binocular,1994,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,715591,166,715758,1140.2,61.1,68.9,61.2,3.8,45.0,8.0,Binocular,1995,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,715891,199,716091,965.7,63.9,70.8,58.7,3.4,21.0,3.0,Binocular,1996,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,716158,98,716257,710.0,121.7,74.2,59.5,3.3,5.0,1.0,Binocular,1997,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,716357,66,716423,740.6,122.6,73.8,59.5,3.3,5.0,2.0,Binocular,1998,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,716490,199,716690,732.9,110.6,73.5,59.3,3.3,16.0,9.0,Binocular,1999,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,716756,299,717056,778.0,48.1,72.4,55.9,3.3,15.0,18.0,Binocular,2000,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,717155,199,717355,754.4,76.2,74.3,57.4,3.2,5.0,4.0,Binocular,2001,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,717422,66,717488,512.0,156.4,75.8,62.3,3.2,4.0,0.0,Binocular,2002,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,717654,99,717754,559.6,174.3,77.5,63.7,3.2,30.0,2.0,Binocular,2003,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,717987,266,718254,499.8,535.2,80.9,71.9,2.9,122.0,110.0,Binocular,2004,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,718353,166,718519,551.0,471.3,77.2,71.5,3.0,3.0,4.0,Binocular,2005,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,718986,100,719086,346.8,89.4,71.2,58.5,3.2,5.0,10.0,Binocular,2006,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,719190,95,719285,402.5,45.7,71.0,56.0,3.2,54.0,55.0,Binocular,2007,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,719385,166,719551,515.2,139.3,73.3,60.0,3.2,84.0,9.0,Binocular,2008,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,719618,267,719885,337.1,248.6,73.4,67.4,3.1,157.0,43.0,Binocular,2009,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,720017,265,720283,719.7,64.4,75.5,58.1,3.3,132.0,57.0,Binocular,2010,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,720383,99,720483,565.7,39.6,73.5,55.3,3.3,21.0,10.0,Binocular,2011,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,720582,399,720982,896.9,153.9,74.1,62.2,3.3,80.0,13.0,Binocular,2012,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,721081,299,721381,595.4,193.8,78.0,64.7,3.3,15.0,4.0,Binocular,2013,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,721447,167,721615,477.8,138.5,75.8,62.5,3.3,20.0,20.0,Binocular,2014,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,721680,199,721880,560.0,309.7,76.2,69.3,3.1,13.0,8.0,Binocular,2015,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,721947,265,722213,595.4,282.0,75.3,67.4,3.1,2.0,9.0,Binocular,2016,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,722313,100,722413,529.9,98.2,75.2,59.8,3.3,2.0,10.0,Binocular,2017,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,722479,633,723112,534.8,113.9,74.9,59.1,3.2,7.0,17.0,Binocular,2018,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,723247,329,723577,504.7,61.6,75.7,58.1,3.1,25.0,15.0,Binocular,2019,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,723645,65,723710,468.0,57.4,76.5,58.5,3.2,6.0,8.0,Binocular,2020,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,723810,232,724043,880.8,114.7,75.2,58.4,3.1,97.0,48.0,Binocular,2021,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,724442,99,724542,889.0,148.2,78.5,65.0,3.3,13.0,1.0,Binocular,2022,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,724608,199,724808,928.0,205.5,78.1,67.8,3.4,13.0,7.0,Binocular,2023,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,724878,363,725242,920.5,114.4,75.4,62.1,3.5,8.0,12.0,Binocular,2024,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,725344,296,725640,713.2,149.1,75.4,58.7,3.3,11.0,4.0,Binocular,2025,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,725741,198,725939,1023.5,172.8,72.0,63.7,3.6,5.0,8.0,Binocular,2026,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,726039,134,726174,1003.2,171.5,72.3,64.0,3.6,13.0,0.0,Binocular,2027,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,726239,99,726339,984.3,169.7,74.0,65.2,3.7,7.0,1.0,Binocular,2028,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,726538,332,726871,954.6,169.6,76.8,67.1,3.7,14.0,5.0,Binocular,2029,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,726938,366,727304,850.9,121.1,79.4,65.0,3.7,10.0,2.0,Binocular,2030,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,727405,531,727936,632.0,159.9,79.7,64.6,3.6,12.0,20.0,Binocular,2031,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,728136,100,728236,939.5,139.8,76.3,65.0,3.7,4.0,1.0,Binocular,2032,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,728401,199,728601,953.2,68.7,75.3,61.9,3.9,65.0,13.0,Binocular,2033,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,728734,199,728934,734.8,82.1,75.4,59.7,3.8,16.0,7.0,Binocular,2034,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,729000,166,729167,1007.3,112.5,70.6,61.4,3.8,5.0,6.0,Binocular,2035,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,729267,199,729466,920.9,141.4,71.3,60.8,3.6,11.0,3.0,Binocular,2036,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,729534,298,729832,1214.6,98.3,65.6,60.9,3.8,14.0,8.0,Binocular,2037,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,729934,131,730065,1050.6,85.0,68.1,58.6,3.8,2.0,1.0,Binocular,2038,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,730132,99,730232,1022.8,89.4,68.2,58.7,3.7,3.0,0.0,Binocular,2039,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,730298,133,730431,1033.9,101.1,67.8,58.8,3.6,7.0,4.0,Binocular,2040,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,730531,133,730664,588.7,147.9,70.1,57.5,3.2,73.0,1.0,Binocular,2041,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,730897,232,731130,471.7,154.9,70.9,59.3,3.3,73.0,5.0,Binocular,2042,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,731197,99,731297,513.5,153.8,70.2,58.2,3.2,12.0,1.0,Binocular,2043,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,731397,265,731663,540.0,130.5,71.1,57.1,3.2,14.0,21.0,Binocular,2044,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,731829,199,732029,951.0,213.6,70.0,62.0,3.2,82.0,18.0,Binocular,2045,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,732129,232,732361,1091.8,222.7,68.8,65.3,3.4,26.0,5.0,Binocular,2046,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,732428,98,732527,1243.9,269.8,68.0,70.8,3.4,8.0,22.0,Binocular,2047,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,732694,99,732793,1270.7,106.9,68.3,67.0,4.0,2.0,9.0,Binocular,2048,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,733126,135,733261,540.7,348.0,76.4,72.5,3.1,67.0,21.0,Binocular,2049,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,733326,133,733459,461.1,372.0,75.0,73.6,3.0,25.0,1.0,Binocular,2050,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,733525,99,733625,385.3,346.2,71.5,70.7,3.0,13.0,8.0,Binocular,2051,
