Trial,Subject,Color,Stimulus,Start Time [ms],End Time [ms],Saccade Start [ms],Saccade Duration [ms],Saccade End [ms],StartPosition X,StartPosition Y,EndPosition X,EndPosition Y,Amplitude [°],Acceleration  Average [°/s²],Acceleration  Peak [°/s²],Deceleration  Peak [°/s²],Velocity  Average [°/s],Velocity  Peak [°/s],Peak Velocity at [%],Eye,Number,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,381726,64,381791,837.9,83.7,828.9,74.5,1.2,-,-,-,-,-,-,Binocular,1451,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,382289,66,382356,838.4,45.4,829.0,60.2,1.3,-,-,-,-,-,-,Binocular,1452,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,382525,65,382590,801.3,17.7,820.7,-16.5,2.9,-,-,-,-,-,-,Binocular,1453,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,382760,61,382822,806.7,45.3,807.8,115.5,5.4,-,-,-,-,-,-,Binocular,1454,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,383587,66,383653,285.2,124.4,373.2,161.9,6.3,-,-,-,-,-,-,Binocular,1455,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,384585,69,384654,817.2,163.0,805.4,136.2,1.5,-,-,-,-,-,-,Binocular,1456,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,384787,64,384851,790.5,106.6,791.4,121.5,1.0,-,-,-,-,-,-,Binocular,1457,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,384951,66,385017,775.7,110.5,768.5,104.4,0.7,-,-,-,-,-,-,Binocular,1458,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,385118,66,385184,770.6,105.4,775.4,83.8,1.1,-,-,-,-,-,-,Binocular,1459,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,385816,66,385882,206.7,394.2,317.6,386.6,9.6,-,-,-,-,-,-,Binocular,1460,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,387413,66,387479,978.8,261.0,1154.1,242.9,12.6,-,-,-,-,-,-,Binocular,1461,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,388078,66,388145,862.6,167.0,859.4,189.4,1.9,-,-,-,-,-,-,Binocular,1462,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,388211,66,388278,834.0,194.1,822.2,202.6,1.3,-,-,-,-,-,-,Binocular,1463,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,388414,63,388478,988.2,239.7,1198.6,235.8,18.9,-,-,-,-,-,-,Binocular,1464,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,388877,66,388944,701.5,156.7,584.7,214.5,7.0,-,-,-,-,-,-,Binocular,1465,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,389044,66,389110,620.7,230.6,512.0,239.3,5.3,-,-,-,-,-,-,Binocular,1466,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,389246,63,389310,579.7,288.4,600.4,274.0,1.9,-,-,-,-,-,-,Binocular,1467,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,389310,66,389376,613.1,259.3,571.7,270.1,2.9,-,-,-,-,-,-,Binocular,1468,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,389410,65,389476,605.0,251.7,625.1,223.0,2.8,-,-,-,-,-,-,Binocular,1469,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,389609,66,389675,583.1,214.1,482.4,234.7,7.9,-,-,-,-,-,-,Binocular,1470,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,389775,66,389842,450.3,194.1,429.9,178.0,1.8,-,-,-,-,-,-,Binocular,1471,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,389875,66,389942,404.4,201.4,603.7,246.9,10.1,-,-,-,-,-,-,Binocular,1472,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,390241,66,390307,651.7,218.3,627.8,228.9,1.8,-,-,-,-,-,-,Binocular,1473,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,390407,66,390474,600.9,205.6,601.8,176.0,1.7,-,-,-,-,-,-,Binocular,1474,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,390474,66,390540,600.2,174.3,750.0,227.9,7.1,-,-,-,-,-,-,Binocular,1475,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,390607,99,390707,739.4,235.8,717.1,221.7,3.7,-,-,-,-,-,-,Binocular,1476,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,390807,66,390873,714.4,238.2,501.9,330.9,11.1,-,-,-,-,-,-,Binocular,1477,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,391106,66,391173,583.4,279.6,599.5,249.0,2.6,-,-,-,-,-,-,Binocular,1478,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,391306,66,391373,602.3,197.0,588.7,224.5,1.7,-,-,-,-,-,-,Binocular,1479,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,391538,66,391605,562.4,208.0,559.8,219.7,1.1,-,-,-,-,-,-,Binocular,1480,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,391705,68,391774,551.4,197.4,544.8,166.2,2.3,-,-,-,-,-,-,Binocular,1481,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,392337,66,392404,582.1,197.3,600.4,147.3,2.8,-,-,-,-,-,-,Binocular,1482,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,392770,66,392836,624.9,186.6,627.2,175.0,0.9,-,-,-,-,-,-,Binocular,1483,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,392869,66,392936,632.4,168.3,636.4,158.5,0.7,-,-,-,-,-,-,Binocular,1484,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,393169,66,393235,630.1,155.7,403.6,197.6,13.3,-,-,-,-,-,-,Binocular,1485,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,393335,100,393436,441.6,168.9,492.0,158.8,8.6,-,-,-,-,-,-,Binocular,1486,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,393535,66,393601,510.7,166.2,520.2,158.3,0.9,-,-,-,-,-,-,Binocular,1487,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,393768,66,393834,564.8,222.4,409.7,253.0,8.2,-,-,-,-,-,-,Binocular,1488,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,394001,66,394067,547.4,262.4,573.1,239.3,2.7,-,-,-,-,-,-,Binocular,1489,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,394200,67,394268,627.5,169.1,623.4,212.1,3.1,-,-,-,-,-,-,Binocular,1490,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,394367,66,394434,607.6,206.7,453.1,229.2,8.0,-,-,-,-,-,-,Binocular,1491,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,395302,62,395365,749.0,297.3,717.4,261.1,3.9,-,-,-,-,-,-,Binocular,1492,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,395365,66,395432,689.1,224.7,786.5,238.2,6.7,-,-,-,-,-,-,Binocular,1493,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,395532,65,395598,784.5,177.1,752.9,142.9,3.5,-,-,-,-,-,-,Binocular,1494,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,395664,66,395731,679.6,94.1,818.2,154.0,8.4,-,-,-,-,-,-,Binocular,1495,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,396097,67,396164,796.2,191.5,815.6,185.6,1.4,-,-,-,-,-,-,Binocular,1496,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,396263,66,396330,790.4,185.2,786.9,175.1,0.9,-,-,-,-,-,-,Binocular,1497,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,396397,99,396496,761.0,181.9,786.0,221.9,10.2,-,-,-,-,-,-,Binocular,1498,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,396596,66,396662,684.1,213.4,440.9,214.6,15.8,-,-,-,-,-,-,Binocular,1499,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,396929,99,397028,454.3,186.6,515.1,204.1,7.1,-,-,-,-,-,-,Binocular,1500,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,397229,65,397295,582.2,155.2,593.5,139.2,1.4,-,-,-,-,-,-,Binocular,1501,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,397329,65,397394,614.3,136.8,448.3,170.3,8.6,-,-,-,-,-,-,Binocular,1502,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,397461,66,397528,456.6,149.0,467.1,163.5,1.1,-,-,-,-,-,-,Binocular,1503,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,397628,65,397694,497.6,188.7,520.4,207.0,2.2,-,-,-,-,-,-,Binocular,1504,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,397727,67,397794,537.7,214.0,466.4,222.0,3.8,-,-,-,-,-,-,Binocular,1505,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,398359,66,398426,616.7,170.4,562.5,202.3,3.3,-,-,-,-,-,-,Binocular,1506,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,398860,98,398958,468.7,198.8,530.7,191.0,11.4,-,-,-,-,-,-,Binocular,1507,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,399058,66,399125,551.2,199.0,560.3,205.4,0.7,-,-,-,-,-,-,Binocular,1508,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,399258,66,399325,558.5,196.9,275.6,221.1,14.4,-,-,-,-,-,-,Binocular,1509,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,399823,66,399890,468.3,223.8,268.1,250.6,12.1,-,-,-,-,-,-,Binocular,1510,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,400056,66,400123,398.5,234.9,649.6,259.4,12.6,-,-,-,-,-,-,Binocular,1511,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,400256,66,400322,743.7,275.1,728.9,285.1,1.1,-,-,-,-,-,-,Binocular,1512,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,400456,68,400524,618.5,272.1,410.6,269.0,16.3,-,-,-,-,-,-,Binocular,1513,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,400655,66,400722,467.6,223.7,401.0,234.9,3.6,-,-,-,-,-,-,Binocular,1514,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,401021,66,401088,531.4,206.9,534.3,198.6,0.6,-,-,-,-,-,-,Binocular,1515,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,401188,67,401255,537.7,209.2,536.0,217.6,0.5,-,-,-,-,-,-,Binocular,1516,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,401587,67,401654,534.1,239.1,543.5,230.6,0.8,-,-,-,-,-,-,Binocular,1517,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,401820,65,401886,598.7,193.5,606.8,156.8,2.6,-,-,-,-,-,-,Binocular,1518,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,402019,99,402119,645.8,-0.3,570.7,49.8,34.2,-,-,-,-,-,-,Binocular,1519,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,402518,66,402585,484.9,110.6,714.1,140.5,11.2,-,-,-,-,-,-,Binocular,1520,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,402818,66,402884,792.7,154.4,786.6,169.3,1.3,-,-,-,-,-,-,Binocular,1521,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,402951,100,403051,760.5,182.5,794.0,172.9,9.8,-,-,-,-,-,-,Binocular,1522,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,403350,66,403417,703.4,208.7,694.7,242.9,2.7,-,-,-,-,-,-,Binocular,1523,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,403649,99,403749,640.8,240.3,647.5,228.5,4.7,-,-,-,-,-,-,Binocular,1524,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,403982,67,404050,645.4,200.8,643.7,185.2,0.8,-,-,-,-,-,-,Binocular,1525,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,404781,99,404881,475.7,198.6,382.9,273.6,30.6,-,-,-,-,-,-,Binocular,1526,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,405313,66,405380,561.8,299.5,573.0,324.2,1.8,-,-,-,-,-,-,Binocular,1527,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,405547,99,405646,639.1,371.2,695.8,349.6,9.4,-,-,-,-,-,-,Binocular,1528,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,405812,66,405879,718.8,345.7,718.9,336.4,0.6,-,-,-,-,-,-,Binocular,1529,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,406080,99,406179,722.2,328.8,725.8,334.5,2.2,-,-,-,-,-,-,Binocular,1530,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,406412,65,406478,724.2,377.7,743.3,390.8,1.3,-,-,-,-,-,-,Binocular,1531,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,406813,65,406879,762.6,413.7,743.4,439.8,1.7,-,-,-,-,-,-,Binocular,1532,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,407443,66,407509,755.7,439.3,755.9,431.9,0.6,-,-,-,-,-,-,Binocular,1533,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,407643,65,407709,753.4,401.9,756.5,391.9,0.9,-,-,-,-,-,-,Binocular,1534,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,407842,66,407908,753.3,406.2,719.3,485.9,6.5,-,-,-,-,-,-,Binocular,1535,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,408075,66,408142,731.6,464.4,795.9,576.5,6.4,-,-,-,-,-,-,Binocular,1536,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,408208,67,408275,810.4,578.8,822.5,593.6,1.3,-,-,-,-,-,-,Binocular,1537,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,408275,66,408341,811.8,583.4,697.4,421.5,9.9,-,-,-,-,-,-,Binocular,1538,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,408574,66,408640,669.7,407.5,641.0,414.6,1.8,-,-,-,-,-,-,Binocular,1539,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,408740,99,408840,644.6,428.2,636.4,440.1,4.2,-,-,-,-,-,-,Binocular,1540,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,408973,66,409039,651.4,465.7,654.3,475.7,0.7,-,-,-,-,-,-,Binocular,1541,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,409106,67,409173,664.5,495.6,700.9,489.5,2.1,-,-,-,-,-,-,Binocular,1542,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,409339,99,409439,726.4,475.1,761.5,493.9,7.5,-,-,-,-,-,-,Binocular,1543,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,409672,100,409772,707.7,544.3,674.0,570.0,6.8,-,-,-,-,-,-,Binocular,1544,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,410071,68,410140,689.0,570.8,667.9,588.7,1.6,-,-,-,-,-,-,Binocular,1545,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,410204,66,410271,668.1,589.0,671.2,582.7,0.5,-,-,-,-,-,-,Binocular,1546,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,410404,66,410470,673.0,601.0,668.7,611.2,1.0,-,-,-,-,-,-,Binocular,1547,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,410604,65,410670,655.9,609.4,652.6,599.9,0.7,-,-,-,-,-,-,Binocular,1548,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,410936,67,411003,629.9,613.5,627.5,622.3,0.7,-,-,-,-,-,-,Binocular,1549,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,411003,66,411069,623.3,623.3,617.8,633.3,0.7,-,-,-,-,-,-,Binocular,1550,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,412334,65,412400,1209.5,-108.2,921.0,-24.7,16.2,-,-,-,-,-,-,Binocular,1551,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,412500,100,412600,844.4,6.1,864.5,-12.9,5.9,-,-,-,-,-,-,Binocular,1552,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,412700,66,412767,924.2,-60.7,1027.2,-127.5,7.4,-,-,-,-,-,-,Binocular,1553,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,412767,66,412833,948.8,-101.2,1050.1,-174.0,9.5,-,-,-,-,-,-,Binocular,1554,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,412833,65,412899,1044.5,-180.1,931.5,-112.4,6.5,-,-,-,-,-,-,Binocular,1555,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,413033,66,413100,955.3,-115.5,938.5,-123.8,0.9,-,-,-,-,-,-,Binocular,1556,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,413100,68,413168,953.6,-129.7,1049.6,-219.4,7.2,-,-,-,-,-,-,Binocular,1557,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,413232,66,413299,1082.1,-228.1,1047.1,-169.7,3.8,-,-,-,-,-,-,Binocular,1558,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,413367,66,413433,1035.0,-260.0,1142.0,-218.1,7.9,-,-,-,-,-,-,Binocular,1559,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,413532,65,413598,0.0,0.0,990.3,399.1,96.4,-,-,-,-,-,-,Binocular,1560,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,413664,66,413731,991.7,402.6,0.0,0.0,88.4,-,-,-,-,-,-,Binocular,1561,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,413731,66,413797,0.0,0.0,1347.8,-557.5,67.3,-,-,-,-,-,-,Binocular,1562,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,413797,66,413864,1375.0,-571.3,0.0,0.0,69.9,-,-,-,-,-,-,Binocular,1563,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,413932,98,414030,0.0,0.0,318.2,291.0,58.7,-,-,-,-,-,-,Binocular,1564,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,414064,100,414164,422.1,308.5,595.0,276.7,29.9,-,-,-,-,-,-,Binocular,1565,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,414330,66,414397,703.5,264.7,838.0,312.8,7.3,-,-,-,-,-,-,Binocular,1566,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,414496,66,414563,852.9,286.4,852.5,273.3,0.8,-,-,-,-,-,-,Binocular,1567,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,414596,66,414662,856.5,262.0,882.9,275.7,1.6,-,-,-,-,-,-,Binocular,1568,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,414830,66,414896,872.2,233.1,858.3,231.6,1.2,-,-,-,-,-,-,Binocular,1569,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,415860,66,415927,1083.6,350.6,946.3,221.6,15.7,-,-,-,-,-,-,Binocular,1570,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,415996,64,416060,924.2,199.8,964.0,160.8,2.9,-,-,-,-,-,-,Binocular,1571,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,416161,65,416226,978.6,100.7,1070.0,34.6,6.7,-,-,-,-,-,-,Binocular,1572,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,416293,66,416359,1023.1,8.6,1075.9,-22.8,3.2,-,-,-,-,-,-,Binocular,1573,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,416393,66,416460,1093.3,-101.6,1370.0,62.8,16.7,-,-,-,-,-,-,Binocular,1574,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,416460,66,416526,1381.0,10.4,1142.6,-167.2,16.3,-,-,-,-,-,-,Binocular,1575,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,416592,66,416659,1038.4,80.2,1182.7,-289.2,34.8,-,-,-,-,-,-,Binocular,1576,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,416692,66,416758,1317.8,-401.7,995.0,63.4,51.6,-,-,-,-,-,-,Binocular,1577,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,416859,99,416958,998.7,68.9,971.9,91.3,114.7,-,-,-,-,-,-,Binocular,1578,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,416958,66,417025,963.5,87.8,950.6,356.5,12.8,-,-,-,-,-,-,Binocular,1579,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,417091,66,417158,952.2,376.2,0.0,0.0,57.5,-,-,-,-,-,-,Binocular,1580,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,417158,66,417224,0.0,0.0,1164.2,-98.1,54.0,-,-,-,-,-,-,Binocular,1581,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,417291,66,417358,1353.9,-502.2,957.7,449.7,50.3,-,-,-,-,-,-,Binocular,1582,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,417391,66,417457,962.1,454.3,1341.7,-482.6,46.5,-,-,-,-,-,-,Binocular,1583,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,417524,66,417590,1124.5,-266.0,1005.3,203.9,27.7,-,-,-,-,-,-,Binocular,1584,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,417590,69,417659,999.7,190.4,1143.2,-269.5,23.7,-,-,-,-,-,-,Binocular,1585,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,417659,64,417723,1068.4,-233.6,976.6,114.3,20.0,-,-,-,-,-,-,Binocular,1586,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,417723,66,417790,889.2,-127.7,0.0,0.0,53.7,-,-,-,-,-,-,Binocular,1587,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,417790,66,417857,0.0,0.0,194.3,754.4,35.8,-,-,-,-,-,-,Binocular,1588,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,417923,99,418023,188.6,314.3,89.0,318.4,84.9,-,-,-,-,-,-,Binocular,1589,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,418256,66,418322,428.8,212.4,355.1,194.5,4.4,-,-,-,-,-,-,Binocular,1590,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,418788,66,418855,531.6,221.0,536.6,225.4,0.4,-,-,-,-,-,-,Binocular,1591,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,419055,102,419157,560.6,228.9,591.3,208.6,4.2,-,-,-,-,-,-,Binocular,1592,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,419254,68,419323,594.2,202.3,495.4,188.7,4.8,-,-,-,-,-,-,Binocular,1593,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,419755,64,419820,633.5,135.8,789.4,167.8,12.2,-,-,-,-,-,-,Binocular,1594,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,419886,66,419953,801.5,170.3,797.5,157.4,0.7,-,-,-,-,-,-,Binocular,1595,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,420019,66,420086,770.3,172.2,790.2,178.4,1.8,-,-,-,-,-,-,Binocular,1596,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,420352,66,420418,758.0,160.6,723.0,163.2,1.9,-,-,-,-,-,-,Binocular,1597,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,420551,67,420619,714.4,107.4,682.7,143.2,3.6,-,-,-,-,-,-,Binocular,1598,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,420685,66,420751,689.1,144.7,469.5,205.0,11.2,-,-,-,-,-,-,Binocular,1599,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,421084,66,421151,550.3,191.8,557.9,180.1,1.3,-,-,-,-,-,-,Binocular,1600,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,421217,66,421284,592.6,164.8,611.1,151.8,1.9,-,-,-,-,-,-,Binocular,1601,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,421916,66,421982,620.6,184.2,638.5,172.0,1.6,-,-,-,-,-,-,Binocular,1602,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,422049,66,422115,663.0,152.0,679.1,117.4,1.9,-,-,-,-,-,-,Binocular,1603,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,422115,66,422182,686.9,105.2,455.3,250.6,13.1,-,-,-,-,-,-,Binocular,1604,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,422415,66,422481,564.7,238.9,577.5,226.0,1.7,-,-,-,-,-,-,Binocular,1605,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,422481,66,422548,573.3,224.3,427.9,220.5,6.9,-,-,-,-,-,-,Binocular,1606,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,422980,66,423047,591.5,180.0,612.8,164.3,2.0,-,-,-,-,-,-,Binocular,1607,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,423047,67,423114,613.6,175.4,395.2,157.5,10.8,-,-,-,-,-,-,Binocular,1608,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,423213,67,423281,403.5,97.2,431.0,102.2,2.1,-,-,-,-,-,-,Binocular,1609,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,423346,66,423413,475.1,50.3,444.0,49.1,2.2,-,-,-,-,-,-,Binocular,1610,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,423480,66,423546,485.8,42.0,588.6,364.2,15.5,-,-,-,-,-,-,Binocular,1611,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,423613,66,423679,548.8,99.3,603.1,351.2,12.0,-,-,-,-,-,-,Binocular,1612,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,423679,66,423746,607.7,353.0,571.6,99.8,12.1,-,-,-,-,-,-,Binocular,1613,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,423746,66,423813,581.6,97.0,629.8,327.3,11.4,-,-,-,-,-,-,Binocular,1614,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,424079,66,424145,648.6,315.5,648.2,322.6,0.5,-,-,-,-,-,-,Binocular,1615,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,424211,99,424311,651.9,331.8,646.4,396.3,46.6,-,-,-,-,-,-,Binocular,1616,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,424311,67,424379,486.8,348.7,398.6,166.3,17.2,-,-,-,-,-,-,Binocular,1617,
