Frame.Number,Timestamp.ms,Max.Intensity,Min.Intensity
11421,1142100,248,4
11422,1142200,250,3
11423,1142300,250,3
11424,1142400,250,3
11425,1142500,250,3
11426,1142600,250,3
11427,1142700,250,4
11428,1142800,250,4
11429,1142900,251,3
11430,1143000,251,3
11431,1143100,253,3
11432,1143200,251,1
11433,1143300,251,1
11434,1143400,252,2
11435,1143500,252,3
11436,1143600,251,3
11437,1143700,250,5
11438,1143800,250,5
11439,1143900,253,5
11440,1144000,251,2
11441,1144100,251,4
11442,1144200,251,4
11443,1144300,250,2
11444,1144400,249,5
11445,1144500,251,0
11446,1144600,250,0
11447,1144700,252,3
11448,1144800,253,1
11449,1144900,252,1
11450,1145000,249,1
11451,1145100,248,0
11452,1145200,249,5
11453,1145300,249,0
11454,1145400,247,5
11455,1145500,247,4
11456,1145600,245,4
11457,1145700,250,4
11458,1145800,253,10
11459,1145900,255,16
11460,1146000,255,9
11461,1146100,255,8
11462,1146200,255,3
11463,1146300,255,3
11464,1146400,255,2
11465,1146500,255,1
11466,1146600,255,1
11467,1146700,255,1
11468,1146800,255,0
11469,1146900,255,4
11470,1147000,255,1
11471,1147100,255,4
11472,1147200,255,1
11473,1147300,255,4
11474,1147400,255,4
11475,1147500,255,3
11476,1147600,255,3
11477,1147700,255,1
11478,1147800,255,1
11479,1147900,255,0
11480,1148000,255,0
11481,1148100,255,3
11482,1148200,255,5
11483,1148300,255,1
11484,1148400,255,1
11485,1148500,255,1
11486,1148600,255,0
11487,1148700,255,0
11488,1148800,255,0
11489,1148900,255,0
11490,1149000,253,0
11491,1149100,255,3
11492,1149200,253,3
11493,1149300,255,4
11494,1149400,255,3
11495,1149500,255,4
11496,1149600,255,4
11497,1149700,255,2
11498,1149800,255,4
11499,1149900,255,2
11500,1150000,255,3
11501,1150100,255,5
11502,1150200,255,3
11503,1150300,255,1
11504,1150400,255,5
11505,1150500,255,4
11506,1150600,255,4
11507,1150700,255,6
11508,1150800,255,4
11509,1150900,254,3
11510,1151000,254,6
11511,1151100,255,1
11512,1151200,255,2
11513,1151300,255,0
11514,1151400,255,0
11515,1151500,255,0
11516,1151600,255,3
11517,1151700,255,2
11518,1151800,255,1
11519,1151900,255,1
11520,1152000,255,0
11521,1152100,255,3
11522,1152200,255,6
11523,1152300,255,1
11524,1152400,255,4
11525,1152500,255,3
11526,1152600,254,5
11527,1152700,252,5
11528,1152800,255,3
11529,1152900,255,1
11530,1153000,255,0
11531,1153100,255,0
11532,1153200,255,2
11533,1153300,255,6
11534,1153400,255,4
11535,1153500,255,2
11536,1153600,255,0
11537,1153700,255,0
11538,1153800,255,5
11539,1153900,255,6
11540,1154000,255,6
11541,1154100,255,6
11542,1154200,255,6
11543,1154300,255,6
11544,1154400,253,6
11545,1154500,255,2
11546,1154600,255,4
11547,1154700,255,4
11548,1154800,254,5
11549,1154900,254,0
11550,1155000,254,4
11551,1155100,254,4
11552,1155200,255,4
11553,1155300,255,2
11554,1155400,255,3
11555,1155500,255,4
11556,1155600,255,1
11557,1155700,255,2
11558,1155800,255,1
11559,1155900,255,0
11560,1156000,254,0
11561,1156100,255,0
11562,1156200,255,0
11563,1156300,255,2
11564,1156400,255,2
11565,1156500,255,2
11566,1156600,255,2
11567,1156700,255,1
11568,1156800,255,3
11569,1156900,255,2
11570,1157000,255,2
11571,1157100,255,3
11572,1157200,255,3
11573,1157300,255,2
11574,1157400,255,2
11575,1157500,255,3
11576,1157600,255,3
11577,1157700,255,2
11578,1157800,255,2
11579,1157900,255,3
11580,1158000,255,4
11581,1158100,255,2
11582,1158200,255,1
11583,1158300,255,2
11584,1158400,255,3
11585,1158500,255,2
11586,1158600,255,2
11587,1158700,255,4
11588,1158800,255,4
11589,1158900,255,4
11590,1159000,255,5
11591,1159100,255,1
11592,1159200,255,1
11593,1159300,255,1
11594,1159400,255,4
11595,1159500,255,1
11596,1159600,255,1
11597,1159700,254,1
11598,1159800,254,0
11599,1159900,255,5
11600,1160000,255,0
11601,1160100,254,2
11602,1160200,255,4
11603,1160300,255,2
11604,1160400,255,2
11605,1160500,255,0
11606,1160600,255,0
11607,1160700,255,0
11608,1160800,255,0
11609,1160900,255,3
11610,1161000,255,3
11611,1161100,255,3
11612,1161200,255,3
11613,1161300,254,2
11614,1161400,255,4
11615,1161500,255,6
11616,1161600,252,6
11617,1161700,254,2
11618,1161800,254,5
11619,1161900,255,6
11620,1162000,251,0
11621,1162100,254,1
11622,1162200,253,1
11623,1162300,251,3
11624,1162400,254,4
11625,1162500,252,3
11626,1162600,255,3
11627,1162700,254,3
11628,1162800,254,0
11629,1162900,254,3
11630,1163000,252,4
11631,1163100,254,4
11632,1163200,254,4
11633,1163300,253,0
11634,1163400,254,0
11635,1163500,254,0
11636,1163600,254,1
11637,1163700,255,3
11638,1163800,255,0
11639,1163900,252,0
11640,1164000,253,0
11641,1164100,254,0
11642,1164200,253,0
11643,1164300,254,1
11644,1164400,255,1
11645,1164500,255,1
11646,1164600,251,1
11647,1164700,253,1
11648,1164800,251,1
11649,1164900,253,1
11650,1165000,252,0
11651,1165100,252,1
11652,1165200,252,0
11653,1165300,253,2
11654,1165400,253,2
11655,1165500,254,1
11656,1165600,254,2
11657,1165700,255,2
11658,1165800,255,2
11659,1165900,250,6
11660,1166000,249,4
11661,1166100,250,3
11662,1166200,250,2
11663,1166300,255,0
11664,1166400,251,0
11665,1166500,253,8
11666,1166600,253,6
11667,1166700,251,4
11668,1166800,253,5
11669,1166900,251,5
11670,1167000,252,3
11671,1167100,253,6
11672,1167200,253,0
11673,1167300,252,4
11674,1167400,251,0
11675,1167500,251,0
11676,1167600,251,0
11677,1167700,255,0
11678,1167800,253,0
11679,1167900,252,3
11680,1168000,251,5
11681,1168100,254,3
11682,1168200,254,5
11683,1168300,255,0
11684,1168400,255,0
11685,1168500,254,5
11686,1168600,255,4
11687,1168700,254,0
11688,1168800,255,6
11689,1168900,253,2
11690,1169000,254,3
11691,1169100,255,1
11692,1169200,255,2
11693,1169300,255,3
11694,1169400,254,0
11695,1169500,255,0
11696,1169600,255,6
11697,1169700,255,4
11698,1169800,255,2
11699,1169900,255,2
11700,1170000,255,1
11701,1170100,255,2
11702,1170200,254,3
11703,1170300,255,4
11704,1170400,255,6
11705,1170500,254,5
11706,1170600,254,1
11707,1170700,255,7
11708,1170800,255,8
11709,1170900,255,6
11710,1171000,255,6
11711,1171100,255,6
11712,1171200,255,3
11713,1171300,255,3
11714,1171400,255,3
11715,1171500,255,3
11716,1171600,255,3
11717,1171700,255,2
11718,1171800,255,3
11719,1171900,255,3
11720,1172000,255,3
11721,1172100,255,2
11722,1172200,255,3
11723,1172300,255,4
11724,1172400,254,0
11725,1172500,254,6
11726,1172600,254,8
11727,1172700,254,8
11728,1172800,254,4
11729,1172900,254,11
11730,1173000,254,2
11731,1173100,255,0
11732,1173200,254,5
11733,1173300,255,2
11734,1173400,255,0
11735,1173500,255,1
11736,1173600,255,4
11737,1173700,255,4
11738,1173800,255,4
11739,1173900,255,4
11740,1174000,255,2
11741,1174100,255,0
11742,1174200,255,4
11743,1174300,255,4
11744,1174400,255,4
11745,1174500,255,3
11746,1174600,255,4
11747,1174700,255,4
11748,1174800,255,0
11749,1174900,255,2
11750,1175000,255,0
11751,1175100,255,6
11752,1175200,255,3
11753,1175300,255,6
11754,1175400,255,5
11755,1175500,255,3
11756,1175600,255,3
11757,1175700,255,3
11758,1175800,255,4
11759,1175900,255,3
11760,1176000,255,2
11761,1176100,254,4
11762,1176200,254,5
11763,1176300,254,4
11764,1176400,253,5
11765,1176500,253,5
11766,1176600,254,4
11767,1176700,253,3
11768,1176800,253,3
11769,1176900,253,2
11770,1177000,253,4
11771,1177100,253,3
11772,1177200,253,3
11773,1177300,253,3
11774,1177400,253,4
11775,1177500,253,2
11776,1177600,253,3
11777,1177700,253,2
11778,1177800,253,0
11779,1177900,253,3
11780,1178000,253,1
11781,1178100,253,1
11782,1178200,253,2
11783,1178300,253,2
11784,1178400,253,2
11785,1178500,253,4
11786,1178600,253,4
11787,1178700,254,3
11788,1178800,254,4
11789,1178900,254,4
11790,1179000,254,4
11791,1179100,253,4
11792,1179200,253,3
11793,1179300,253,1
11794,1179400,253,1
11795,1179500,253,0
11796,1179600,253,0
11797,1179700,253,0
11798,1179800,253,0
11799,1179900,254,0
11800,1180000,254,0
11801,1180100,254,0
11802,1180200,254,0
11803,1180300,254,0
11804,1180400,254,0
11805,1180500,254,6
11806,1180600,253,4
11807,1180700,251,5
11808,1180800,252,7
11809,1180900,253,4
11810,1181000,252,3
11811,1181100,253,4
11812,1181200,251,3
11813,1181300,251,4
11814,1181400,251,2
11815,1181500,251,2
11816,1181600,251,4
11817,1181700,252,3
11818,1181800,253,4
11819,1181900,253,3
11820,1182000,252,1
11821,1182100,252,2
11822,1182200,252,0
11823,1182300,252,2
11824,1182400,253,1
11825,1182500,253,1
11826,1182600,253,1
11827,1182700,255,1
11828,1182800,254,1
11829,1182900,254,1
11830,1183000,254,0
11831,1183100,254,0
11832,1183200,254,1
11833,1183300,254,1
11834,1183400,254,1
11835,1183500,255,1
11836,1183600,255,1
11837,1183700,254,0
11838,1183800,253,1
11839,1183900,253,0
11840,1184000,252,0
11841,1184100,247,1
11842,1184200,255,0
11843,1184300,255,0
11844,1184400,255,0
11845,1184500,255,0
11846,1184600,255,1
11847,1184700,255,0
11848,1184800,255,0
11849,1184900,255,0
11850,1185000,255,0
11851,1185100,255,0
11852,1185200,255,0
11853,1185300,255,0
11854,1185400,255,0
11855,1185500,255,0
11856,1185600,255,1
11857,1185700,255,1
11858,1185800,255,1
11859,1185900,255,0
11860,1186000,255,2
11861,1186100,255,2
11862,1186200,255,9
11863,1186300,255,9
11864,1186400,255,1
11865,1186500,255,5
11866,1186600,255,4
11867,1186700,255,4
11868,1186800,255,4
11869,1186900,254,3
11870,1187000,254,3
11871,1187100,254,3
11872,1187200,255,3
11873,1187300,255,3
11874,1187400,255,4
11875,1187500,255,3
11876,1187600,255,4
11877,1187700,255,4
11878,1187800,255,4
11879,1187900,255,2
11880,1188000,255,4
11881,1188100,255,0
11882,1188200,255,6
11883,1188300,255,3
11884,1188400,255,2
11885,1188500,255,5
11886,1188600,255,3
11887,1188700,255,3
11888,1188800,255,4
11889,1188900,255,5
11890,1189000,255,0
11891,1189100,255,4
11892,1189200,255,4
11893,1189300,255,3
11894,1189400,255,5
11895,1189500,255,4
11896,1189600,255,4
11897,1189700,255,4
11898,1189800,255,1
11899,1189900,255,4
11900,1190000,255,4
11901,1190100,255,4
11902,1190200,255,4
11903,1190300,255,3
11904,1190400,255,5
11905,1190500,255,1
11906,1190600,255,5
11907,1190700,255,4
11908,1190800,255,2
11909,1190900,255,7
11910,1191000,255,3
11911,1191100,255,7
11912,1191200,253,4
11913,1191300,253,5
11914,1191400,252,7
11915,1191500,255,2
11916,1191600,254,1
11917,1191700,253,3
11918,1191800,255,6
11919,1191900,253,3
11920,1192000,254,1
11921,1192100,254,3
11922,1192200,255,4
11923,1192300,254,4
11924,1192400,255,4
11925,1192500,255,3
11926,1192600,254,4
11927,1192700,255,4
11928,1192800,255,0
11929,1192900,255,0
11930,1193000,255,0
11931,1193100,255,4
11932,1193200,255,6
11933,1193300,255,5
11934,1193400,255,1
11935,1193500,255,1
11936,1193600,255,1
11937,1193700,255,4
11938,1193800,255,5
11939,1193900,255,3
11940,1194000,255,5
11941,1194100,255,5
11942,1194200,255,0
11943,1194300,255,3
11944,1194400,255,7
11945,1194500,255,5
11946,1194600,255,6
11947,1194700,255,5
11948,1194800,255,6
11949,1194900,255,7
11950,1195000,255,6
11951,1195100,255,6
11952,1195200,255,5
11953,1195300,255,2
11954,1195400,255,6
11955,1195500,255,7
11956,1195600,255,6
11957,1195700,255,4
11958,1195800,255,7
11959,1195900,255,6
11960,1196000,255,6
11961,1196100,255,4
11962,1196200,255,1
11963,1196300,253,8
11964,1196400,255,7
11965,1196500,254,6
11966,1196600,254,3
11967,1196700,254,3
11968,1196800,253,4
11969,1196900,253,4
11970,1197000,254,5
11971,1197100,255,4
11972,1197200,255,4
11973,1197300,253,6
11974,1197400,254,5
11975,1197500,255,5
11976,1197600,255,2
11977,1197700,255,0
11978,1197800,253,7
11979,1197900,254,4
11980,1198000,252,4
11981,1198100,254,5
11982,1198200,253,5
11983,1198300,254,1
11984,1198400,253,2
11985,1198500,253,4
11986,1198600,254,5
11987,1198700,254,5
11988,1198800,254,5
11989,1198900,253,3
11990,1199000,254,1
11991,1199100,255,4
11992,1199200,253,4
11993,1199300,254,2
11994,1199400,254,3
11995,1199500,252,3
11996,1199600,255,7
11997,1199700,254,4
11998,1199800,252,1
11999,1199900,253,1
12000,1200000,252,3
12001,1200100,252,1
12002,1200200,254,3
12003,1200300,254,3
12004,1200400,254,3
12005,1200500,254,3
12006,1200600,254,3
12007,1200700,253,3
12008,1200800,253,3
12009,1200900,253,3
12010,1201000,253,1
12011,1201100,254,2
12012,1201200,254,1
12013,1201300,255,4
12014,1201400,255,2
12015,1201500,255,1
12016,1201600,254,3
12017,1201700,255,3
12018,1201800,252,0
12019,1201900,251,0
12020,1202000,252,0
12021,1202100,254,0
12022,1202200,255,2
12023,1202300,255,4
12024,1202400,255,0
12025,1202500,252,2
12026,1202600,250,4
12027,1202700,250,4
12028,1202800,252,2
12029,1202900,251,4
12030,1203000,251,0
12031,1203100,252,4
12032,1203200,251,7
12033,1203300,251,4
12034,1203400,251,1
12035,1203500,251,1
12036,1203600,252,0
12037,1203700,254,0
12038,1203800,253,1
12039,1203900,253,2
12040,1204000,253,3
12041,1204100,253,4
12042,1204200,249,2
12043,1204300,249,5
12044,1204400,250,0
12045,1204500,251,0
12046,1204600,251,4
12047,1204700,250,1
12048,1204800,252,0
12049,1204900,250,2
12050,1205000,252,0
12051,1205100,251,2
12052,1205200,250,4
12053,1205300,251,4
12054,1205400,255,2
12055,1205500,251,4
12056,1205600,252,4
12057,1205700,250,0
12058,1205800,251,0
12059,1205900,250,1
12060,1206000,251,1
12061,1206100,251,1
12062,1206200,253,0
12063,1206300,252,0
12064,1206400,252,1
12065,1206500,249,2
12066,1206600,252,1
12067,1206700,254,0
12068,1206800,254,0
12069,1206900,252,4
12070,1207000,252,2
12071,1207100,253,0
12072,1207200,253,5
12073,1207300,254,3
12074,1207400,254,5
12075,1207500,252,3
12076,1207600,254,5
12077,1207700,255,1
12078,1207800,255,3
12079,1207900,253,5
12080,1208000,254,0
12081,1208100,254,0
12082,1208200,255,1
12083,1208300,255,3
12084,1208400,254,2
12085,1208500,255,0
12086,1208600,255,1
12087,1208700,255,0
12088,1208800,255,0
12089,1208900,255,4
12090,1209000,255,0
12091,1209100,255,0
12092,1209200,253,8
12093,1209300,255,9
12094,1209400,255,7
12095,1209500,255,8
12096,1209600,254,3
12097,1209700,255,3
12098,1209800,255,5
12099,1209900,253,3
12100,1210000,255,4
12101,1210100,255,4
12102,1210200,254,1
12103,1210300,255,1
12104,1210400,255,3
12105,1210500,255,0
12106,1210600,255,2
12107,1210700,255,0
12108,1210800,254,1
12109,1210900,255,1
12110,1211000,254,0
12111,1211100,254,2
12112,1211200,255,2
12113,1211300,254,2
12114,1211400,255,1
12115,1211500,255,2
12116,1211600,255,2
12117,1211700,255,3
12118,1211800,255,3
12119,1211900,255,3
12120,1212000,255,3
12121,1212100,255,1
12122,1212200,255,3
12123,1212300,255,3
12124,1212400,255,2
12125,1212500,255,2
12126,1212600,255,4
12127,1212700,255,7
12128,1212800,255,1
12129,1212900,255,2
12130,1213000,255,1
12131,1213100,255,3
12132,1213200,254,4
12133,1213300,255,3
12134,1213400,255,3
12135,1213500,254,1
12136,1213600,253,3
12137,1213700,254,2
12138,1213800,254,3
12139,1213900,254,5
12140,1214000,253,2
12141,1214100,252,4
12142,1214200,254,2
12143,1214300,254,0
12144,1214400,255,1
12145,1214500,255,3
12146,1214600,255,1
12147,1214700,255,2
12148,1214800,255,1
12149,1214900,254,4
12150,1215000,255,4
12151,1215100,254,1
12152,1215200,255,3
12153,1215300,255,2
12154,1215400,255,2
12155,1215500,255,1
12156,1215600,254,2
12157,1215700,252,1
12158,1215800,254,4
12159,1215900,254,0
12160,1216000,255,3
12161,1216100,255,3
12162,1216200,255,0
12163,1216300,255,2
12164,1216400,255,1
12165,1216500,254,2
12166,1216600,254,4
12167,1216700,254,2
12168,1216800,255,1
12169,1216900,255,0
12170,1217000,255,0
12171,1217100,255,4
12172,1217200,255,2
12173,1217300,254,3
12174,1217400,255,3
12175,1217500,255,1
12176,1217600,255,1
12177,1217700,255,1
12178,1217800,255,0
12179,1217900,255,5
12180,1218000,255,0
12181,1218100,255,7
12182,1218200,255,7
12183,1218300,255,7
12184,1218400,255,5
12185,1218500,255,7
12186,1218600,255,6
12187,1218700,255,1
12188,1218800,255,1
12189,1218900,255,3
12190,1219000,255,3
12191,1219100,255,5
12192,1219200,254,2
12193,1219300,255,0
12194,1219400,255,0
12195,1219500,254,0
12196,1219600,254,0
12197,1219700,255,0
12198,1219800,255,4
12199,1219900,244,0
12200,1220000,223,0
12201,1220100,223,0
12202,1220200,255,4
12203,1220300,255,0
12204,1220400,255,12
12205,1220500,255,11
12206,1220600,255,3
12207,1220700,255,4
12208,1220800,255,4
12209,1220900,255,4
12210,1221000,255,4
12211,1221100,255,12
12212,1221200,255,14
12213,1221300,255,6
12214,1221400,255,12
12215,1221500,255,9
12216,1221600,255,3
12217,1221700,255,21
12218,1221800,255,20
12219,1221900,255,15
12220,1222000,255,2
12221,1222100,255,9
12222,1222200,255,14
12223,1222300,255,14
12224,1222400,255,16
12225,1222500,255,7
12226,1222600,255,8
12227,1222700,255,12
12228,1222800,255,8
12229,1222900,255,8
12230,1223000,255,9
12231,1223100,255,13
12232,1223200,255,14
12233,1223300,255,10
12234,1223400,255,5
12235,1223500,255,8
12236,1223600,255,19
12237,1223700,255,25
12238,1223800,255,15
12239,1223900,255,10
12240,1224000,255,15
12241,1224100,255,17
12242,1224200,255,12
12243,1224300,254,9
12244,1224400,254,9
12245,1224500,255,9
12246,1224600,255,18
12247,1224700,255,10
12248,1224800,255,10
12249,1224900,255,9
12250,1225000,255,17
12251,1225100,255,12
12252,1225200,255,4
12253,1225300,255,10
12254,1225400,255,7
12255,1225500,255,7
12256,1225600,255,14
12257,1225700,255,9
12258,1225800,255,8
12259,1225900,255,7
12260,1226000,255,11
12261,1226100,255,6
12262,1226200,255,0
12263,1226300,255,6
12264,1226400,255,3
12265,1226500,255,7
12266,1226600,255,3
12267,1226700,255,9
12268,1226800,255,8
12269,1226900,255,8
12270,1227000,255,6
12271,1227100,255,9
12272,1227200,255,5
12273,1227300,255,3
12274,1227400,255,1
12275,1227500,255,1
12276,1227600,255,2
12277,1227700,255,0
12278,1227800,255,0
12279,1227900,255,0
12280,1228000,252,0
12281,1228100,251,0
12282,1228200,255,0
12283,1228300,250,0
12284,1228400,249,0
12285,1228500,247,0
12286,1228600,247,0
12287,1228700,245,0
12288,1228800,247,0
12289,1228900,246,0
12290,1229000,247,0
12291,1229100,246,0
12292,1229200,247,0
12293,1229300,247,0
12294,1229400,245,0
12295,1229500,251,0
12296,1229600,245,0
12297,1229700,244,0
12298,1229800,245,3
12299,1229900,247,2
12300,1230000,249,3
12301,1230100,245,1
12302,1230200,246,1
12303,1230300,248,0
12304,1230400,251,0
12305,1230500,249,0
12306,1230600,248,1
12307,1230700,252,1
12308,1230800,248,1
12309,1230900,248,0
12310,1231000,250,0
12311,1231100,250,4
12312,1231200,249,5
12313,1231300,251,2
12314,1231400,251,4
12315,1231500,246,4
12316,1231600,246,3
12317,1231700,243,4
12318,1231800,255,6
12319,1231900,255,6
12320,1232000,248,3
12321,1232100,249,6
12322,1232200,251,6
12323,1232300,252,7
12324,1232400,252,5
12325,1232500,250,13
12326,1232600,247,10
12327,1232700,247,0
12328,1232800,248,3
12329,1232900,249,9
12330,1233000,249,4
12331,1233100,250,5
12332,1233200,249,9
12333,1233300,255,9
12334,1233400,255,9
12335,1233500,254,6
12336,1233600,250,9
12337,1233700,251,7
12338,1233800,255,6
12339,1233900,247,0
12340,1234000,248,2
12341,1234100,246,7
12342,1234200,247,9
12343,1234300,248,6
12344,1234400,255,9
12345,1234500,254,9
12346,1234600,248,9
12347,1234700,247,6
12348,1234800,251,8
12349,1234900,247,6
12350,1235000,248,7
12351,1235100,250,8
12352,1235200,250,10
12353,1235300,249,9
12354,1235400,247,9
12355,1235500,252,9
12356,1235600,248,7
12357,1235700,247,8
12358,1235800,247,4
12359,1235900,248,3
12360,1236000,247,0
12361,1236100,247,0
12362,1236200,247,0
12363,1236300,247,0
12364,1236400,247,2
12365,1236500,247,2
12366,1236600,249,3
12367,1236700,249,0
12368,1236800,250,3
12369,1236900,249,0
12370,1237000,251,0
12371,1237100,251,0
12372,1237200,250,0
12373,1237300,250,1
12374,1237400,252,1
12375,1237500,247,0
12376,1237600,245,2
12377,1237700,242,1
12378,1237800,255,6
12379,1237900,255,2
12380,1238000,255,2
12381,1238100,255,3
12382,1238200,255,2
12383,1238300,246,4
12384,1238400,249,3
12385,1238500,248,2
12386,1238600,255,1
12387,1238700,247,0
12388,1238800,254,3
12389,1238900,255,2
12390,1239000,250,1
12391,1239100,249,1
12392,1239200,248,0
12393,1239300,249,0
12394,1239400,250,0
12395,1239500,250,0
12396,1239600,249,0
12397,1239700,250,0
12398,1239800,250,0
12399,1239900,251,0
12400,1240000,252,0
12401,1240100,254,0
12402,1240200,254,2
12403,1240300,254,0
12404,1240400,252,1
12405,1240500,252,1
12406,1240600,251,1
12407,1240700,250,2
12408,1240800,250,0
12409,1240900,250,0
12410,1241000,248,3
12411,1241100,249,0
12412,1241200,248,1
12413,1241300,247,0
12414,1241400,247,0
12415,1241500,244,2
12416,1241600,245,3
12417,1241700,249,4
12418,1241800,245,4
12419,1241900,245,4
12420,1242000,245,4
12421,1242100,245,4
12422,1242200,244,0
12423,1242300,243,0
12424,1242400,252,0
12425,1242500,252,0
12426,1242600,252,0
12427,1242700,251,0
12428,1242800,251,0
12429,1242900,250,0
12430,1243000,250,0
12431,1243100,250,0
12432,1243200,249,0
12433,1243300,244,0
12434,1243400,249,2
12435,1243500,248,4
12436,1243600,249,6
12437,1243700,248,7
12438,1243800,249,3
12439,1243900,245,7
12440,1244000,245,7
12441,1244100,245,1
12442,1244200,242,0
12443,1244300,247,0
12444,1244400,248,0
12445,1244500,240,0
12446,1244600,245,0
12447,1244700,255,2
12448,1244800,255,8
12449,1244900,255,10
12450,1245000,248,9
12451,1245100,252,9
12452,1245200,252,11
12453,1245300,255,17
12454,1245400,255,12
12455,1245500,255,14
12456,1245600,255,12
12457,1245700,255,11
12458,1245800,255,9
12459,1245900,255,15
12460,1246000,255,11
12461,1246100,255,17
12462,1246200,255,12
12463,1246300,255,9
12464,1246400,255,16
12465,1246500,255,5
12466,1246600,255,2
12467,1246700,255,2
12468,1246800,255,4
12469,1246900,251,3
12470,1247000,250,1
12471,1247100,249,0
12472,1247200,249,0
12473,1247300,248,1
12474,1247400,248,0
12475,1247500,249,1
12476,1247600,248,1
12477,1247700,219,0
12478,1247800,211,0
12479,1247900,217,0
12480,1248000,222,1
12481,1248100,222,4
12482,1248200,219,4
12483,1248300,214,5
12484,1248400,220,9
12485,1248500,217,9
12486,1248600,213,9
12487,1248700,217,9
12488,1248800,216,5
12489,1248900,217,14
12490,1249000,224,11
12491,1249100,217,11
12492,1249200,217,9
12493,1249300,226,10
12494,1249400,221,9
12495,1249500,220,2
12496,1249600,216,5
12497,1249700,216,4
12498,1249800,214,6
12499,1249900,214,4
12500,1250000,214,8
12501,1250100,222,5
12502,1250200,249,5
12503,1250300,215,8
12504,1250400,218,7
12505,1250500,219,8
12506,1250600,215,5
12507,1250700,216,3
12508,1250800,226,2
12509,1250900,224,1
12510,1251000,221,0
12511,1251100,220,0
12512,1251200,227,3
12513,1251300,217,1
12514,1251400,228,0
12515,1251500,227,0
12516,1251600,215,0
12517,1251700,214,0
12518,1251800,214,1
12519,1251900,214,0
12520,1252000,217,0
12521,1252100,214,0
12522,1252200,215,1
12523,1252300,214,0
12524,1252400,219,0
12525,1252500,214,0
12526,1252600,216,1
12527,1252700,214,9
12528,1252800,215,6
12529,1252900,224,1
12530,1253000,250,0
12531,1253100,239,0
12532,1253200,235,0
12533,1253300,230,0
12534,1253400,234,2
12535,1253500,231,1
12536,1253600,237,0
12537,1253700,237,0
12538,1253800,243,2
12539,1253900,243,0
12540,1254000,236,1
12541,1254100,239,0
12542,1254200,238,0
12543,1254300,238,0
12544,1254400,229,0
12545,1254500,224,0
12546,1254600,230,2
12547,1254700,221,1
12548,1254800,226,0
12549,1254900,224,6
12550,1255000,221,11
12551,1255100,222,19
12552,1255200,221,14
12553,1255300,232,14
12554,1255400,215,16
12555,1255500,215,26
12556,1255600,212,9
12557,1255700,227,11
12558,1255800,235,9
12559,1255900,213,3
12560,1256000,215,7
12561,1256100,210,19
12562,1256200,212,9
12563,1256300,214,0
12564,1256400,215,6
12565,1256500,221,6
12566,1256600,216,9
12567,1256700,222,5
12568,1256800,221,0
12569,1256900,223,2
12570,1257000,224,0
12571,1257100,221,0
12572,1257200,214,5
12573,1257300,222,11
12574,1257400,214,4
12575,1257500,220,0
12576,1257600,215,4
12577,1257700,221,3
12578,1257800,215,3
12579,1257900,210,11
12580,1258000,210,5
12581,1258100,215,3
12582,1258200,221,13
12583,1258300,208,7
12584,1258400,220,26
12585,1258500,224,4
12586,1258600,250,4
12587,1258700,251,7
12588,1258800,251,0
12589,1258900,209,2
12590,1259000,221,11
12591,1259100,222,15
12592,1259200,221,4
12593,1259300,220,19
12594,1259400,217,15
12595,1259500,215,11
12596,1259600,219,16
12597,1259700,219,6
12598,1259800,226,7
12599,1259900,224,3
12600,1260000,222,6
12601,1260100,218,10
12602,1260200,221,6
12603,1260300,245,4
12604,1260400,217,5
12605,1260500,219,0
12606,1260600,224,9
12607,1260700,226,9
12608,1260800,222,6
12609,1260900,220,0
12610,1261000,222,7
12611,1261100,226,1
12612,1261200,215,4
12613,1261300,217,11
12614,1261400,228,15
12615,1261500,222,17
12616,1261600,223,4
12617,1261700,230,0
12618,1261800,227,4
12619,1261900,248,8
12620,1262000,251,0
12621,1262100,252,5
12622,1262200,251,1
12623,1262300,219,0
12624,1262400,255,22
12625,1262500,255,10
12626,1262600,255,12
12627,1262700,255,10
12628,1262800,255,6
12629,1262900,255,3
12630,1263000,255,5
12631,1263100,255,9
12632,1263200,255,11
12633,1263300,213,2
12634,1263400,229,12
12635,1263500,226,15
12636,1263600,220,2
12637,1263700,217,2
12638,1263800,228,0
12639,1263900,227,4
12640,1264000,227,0
12641,1264100,227,0
12642,1264200,222,0
12643,1264300,223,1
12644,1264400,222,0
12645,1264500,216,0
12646,1264600,219,0
12647,1264700,219,0
12648,1264800,214,0
12649,1264900,214,0
12650,1265000,214,0
12651,1265100,221,0
12652,1265200,217,0
12653,1265300,220,0
12654,1265400,217,0
12655,1265500,215,0
12656,1265600,226,0
12657,1265700,217,0
12658,1265800,219,2
12659,1265900,223,0
12660,1266000,222,0
12661,1266100,233,1
12662,1266200,215,9
12663,1266300,219,10
12664,1266400,220,11
12665,1266500,229,11
12666,1266600,223,8
12667,1266700,217,2
12668,1266800,224,5
12669,1266900,223,5
12670,1267000,237,10
12671,1267100,216,1
12672,1267200,212,1
12673,1267300,219,2
12674,1267400,220,0
12675,1267500,220,0
12676,1267600,216,5
12677,1267700,222,0
12678,1267800,227,1
12679,1267900,227,0
12680,1268000,226,0
12681,1268100,226,0
12682,1268200,223,0
12683,1268300,221,0
12684,1268400,221,0
12685,1268500,221,0
12686,1268600,230,0
12687,1268700,228,0
12688,1268800,226,0
12689,1268900,226,0
