Frame.Number,Timestamp.ms,Max.Intensity,Min.Intensity
7137,713700,255,10
7138,713800,255,8
7139,713900,255,4
7140,714000,255,7
7141,714100,255,1
7142,714200,255,5
7143,714300,255,1
7144,714400,255,1
7145,714500,255,5
7146,714600,255,0
7147,714700,255,1
7148,714800,255,16
7149,714900,255,15
7150,715000,255,12
7151,715100,255,12
7152,715200,255,8
7153,715300,255,0
7154,715400,255,1
7155,715500,255,0
7156,715600,255,0
7157,715700,255,0
7158,715800,255,0
7159,715900,255,5
7160,716000,220,6
7161,716100,250,25
7162,716200,255,31
7163,716300,255,22
7164,716400,255,23
7165,716500,255,19
7166,716600,255,10
7167,716700,255,16
7168,716800,255,8
7169,716900,255,5
7170,717000,255,8
7171,717100,255,14
7172,717200,255,15
7173,717300,255,11
7174,717400,255,12
7175,717500,255,14
7176,717600,255,3
7177,717700,252,13
7178,717800,235,11
7179,717900,233,6
7180,718000,233,8
7181,718100,220,8
7182,718200,219,5
7183,718300,219,4
7184,718400,219,0
7185,718500,216,5
7186,718600,226,0
7187,718700,221,8
7188,718800,214,13
7189,718900,219,9
7190,719000,219,10
7191,719100,214,7
7192,719200,220,6
7193,719300,214,8
7194,719400,216,5
7195,719500,219,5
7196,719600,217,2
7197,719700,216,2
7198,719800,210,2
7199,719900,212,9
7200,720000,214,11
7201,720100,221,4
7202,720200,219,9
7203,720300,227,8
7204,720400,227,17
7205,720500,227,13
7206,720600,219,8
7207,720700,219,5
7208,720800,219,5
7209,720900,221,6
7210,721000,215,2
7211,721100,219,13
7212,721200,216,10
7213,721300,222,5
7214,721400,219,0
7215,721500,223,1
7216,721600,223,10
7217,721700,221,1
7218,721800,221,1
7219,721900,229,8
7220,722000,234,11
7221,722100,224,21
7222,722200,224,25
7223,722300,218,9
7224,722400,221,5
7225,722500,224,12
7226,722600,223,8
7227,722700,224,8
7228,722800,222,9
7229,722900,219,17
7230,723000,223,17
7231,723100,224,12
7232,723200,218,7
7233,723300,227,5
7234,723400,220,7
7235,723500,231,3
7236,723600,224,10
7237,723700,223,12
7238,723800,236,12
7239,723900,222,3
7240,724000,222,11
7241,724100,221,10
7242,724200,223,4
7243,724300,217,1
7244,724400,214,8
7245,724500,217,9
7246,724600,216,2
7247,724700,222,8
7248,724800,222,8
7249,724900,220,8
7250,725000,224,2
7251,725100,220,3
7252,725200,220,1
7253,725300,220,5
7254,725400,221,10
7255,725500,216,11
7256,725600,214,14
7257,725700,219,2
7258,725800,213,5
7259,725900,215,8
7260,726000,214,0
7261,726100,215,3
7262,726200,213,3
7263,726300,226,0
7264,726400,226,1
7265,726500,226,1
7266,726600,226,3
7267,726700,226,5
7268,726800,231,5
7269,726900,228,9
7270,727000,226,10
7271,727100,226,18
7272,727200,226,6
7273,727300,224,29
7274,727400,228,32
7275,727500,217,13
7276,727600,255,8
7277,727700,255,30
7278,727800,255,29
7279,727900,255,40
7280,728000,255,42
7281,728100,255,12
7282,728200,255,9
7283,728300,255,9
7284,728400,255,11
7285,728500,255,8
7286,728600,255,16
7287,728700,255,15
7288,728800,255,4
7289,728900,255,6
7290,729000,255,4
7291,729100,255,4
7292,729200,255,2
7293,729300,255,3
7294,729400,255,5
7295,729500,255,1
7296,729600,255,2
7297,729700,255,6
7298,729800,255,6
7299,729900,255,4
7300,730000,255,11
7301,730100,255,5
7302,730200,255,13
7303,730300,255,7
7304,730400,255,11
7305,730500,255,10
7306,730600,255,11
7307,730700,255,11
7308,730800,255,11
7309,730900,255,11
7310,731000,255,10
7311,731100,255,8
7312,731200,255,5
7313,731300,255,1
7314,731400,220,0
7315,731500,255,3
7316,731600,255,6
7317,731700,255,6
7318,731800,255,8
7319,731900,255,1
7320,732000,252,1
7321,732100,229,3
7322,732200,255,0
7323,732300,251,1
7324,732400,254,1
7325,732500,247,1
7326,732600,251,0
7327,732700,248,1
7328,732800,241,2
7329,732900,255,1
7330,733000,255,0
7331,733100,255,0
7332,733200,255,0
7333,733300,255,0
7334,733400,255,0
7335,733500,255,2
7336,733600,255,0
7337,733700,216,0
7338,733800,212,2
7339,733900,211,3
7340,734000,214,3
7341,734100,215,3
7342,734200,214,1
7343,734300,218,2
7344,734400,217,2
7345,734500,217,0
7346,734600,221,0
7347,734700,221,6
7348,734800,226,8
7349,734900,227,4
7350,735000,227,5
7351,735100,227,6
7352,735200,227,1
7353,735300,223,0
7354,735400,221,10
7355,735500,219,5
7356,735600,220,3
7357,735700,215,7
7358,735800,215,1
7359,735900,216,10
7360,736000,217,9
7361,736100,221,10
7362,736200,222,8
7363,736300,222,9
7364,736400,222,14
7365,736500,253,9
7366,736600,255,8
7367,736700,255,11
7368,736800,255,3
7369,736900,255,5
7370,737000,255,2
7371,737100,251,2
7372,737200,254,5
7373,737300,254,11
7374,737400,254,11
7375,737500,251,13
7376,737600,255,3
7377,737700,255,8
7378,737800,254,18
7379,737900,254,15
7380,738000,252,5
7381,738100,255,5
7382,738200,253,16
7383,738300,220,19
7384,738400,215,23
7385,738500,217,17
7386,738600,214,16
7387,738700,215,16
7388,738800,214,6
7389,738900,222,7
7390,739000,215,4
7391,739100,221,6
7392,739200,215,5
7393,739300,212,5
7394,739400,210,12
7395,739500,219,8
7396,739600,215,4
7397,739700,214,1
7398,739800,213,3
7399,739900,220,3
7400,740000,212,1
7401,740100,213,1
7402,740200,219,0
7403,740300,217,5
7404,740400,217,4
7405,740500,219,8
7406,740600,219,1
7407,740700,214,0
7408,740800,217,1
7409,740900,217,4
7410,741000,220,4
7411,741100,216,1
7412,741200,216,2
7413,741300,216,3
7414,741400,215,1
7415,741500,215,9
7416,741600,215,12
7417,741700,215,6
7418,741800,215,5
7419,741900,217,2
7420,742000,217,2
7421,742100,215,3
7422,742200,214,0
7423,742300,213,2
7424,742400,213,1
7425,742500,222,4
7426,742600,214,5
7427,742700,215,2
7428,742800,220,3
7429,742900,215,18
7430,743000,222,2
7431,743100,212,8
7432,743200,224,16
7433,743300,217,24
7434,743400,217,25
7435,743500,217,22
7436,743600,221,23
7437,743700,219,16
7438,743800,219,11
7439,743900,219,22
7440,744000,219,31
7441,744100,222,28
7442,744200,217,31
7443,744300,215,23
7444,744400,254,11
7445,744500,255,24
7446,744600,255,19
7447,744700,255,16
7448,744800,255,13
7449,744900,255,8
7450,745000,255,10
7451,745100,255,4
7452,745200,255,7
7453,745300,255,4
7454,745400,255,3
7455,745500,255,1
7456,745600,255,1
7457,745700,255,3
7458,745800,255,1
7459,745900,255,1
7460,746000,255,1
7461,746100,255,1
7462,746200,255,1
7463,746300,255,2
7464,746400,255,2
7465,746500,255,2
7466,746600,252,0
7467,746700,253,1
7468,746800,250,0
7469,746900,252,3
7470,747000,255,0
7471,747100,251,0
7472,747200,251,1
7473,747300,251,0
7474,747400,254,0
7475,747500,255,0
7476,747600,254,0
7477,747700,253,0
7478,747800,255,0
7479,747900,255,0
7480,748000,253,0
7481,748100,249,0
7482,748200,253,0
7483,748300,250,1
7484,748400,252,0
7485,748500,250,1
7486,748600,251,0
7487,748700,250,0
7488,748800,250,1
7489,748900,251,0
7490,749000,253,0
7491,749100,254,0
7492,749200,255,0
7493,749300,255,0
7494,749400,255,0
7495,749500,250,0
7496,749600,251,0
7497,749700,254,0
7498,749800,252,0
7499,749900,251,0
7500,750000,252,0
7501,750100,252,0
7502,750200,254,0
7503,750300,253,0
7504,750400,254,0
7505,750500,255,0
7506,750600,255,0
7507,750700,254,0
7508,750800,255,0
7509,750900,255,0
7510,751000,254,0
7511,751100,253,0
7512,751200,254,0
7513,751300,252,0
7514,751400,253,0
7515,751500,253,0
7516,751600,254,0
7517,751700,254,0
7518,751800,255,2
7519,751900,254,0
7520,752000,251,0
7521,752100,252,0
7522,752200,251,0
7523,752300,253,0
7524,752400,254,0
7525,752500,255,0
7526,752600,254,0
7527,752700,255,0
7528,752800,254,0
7529,752900,251,0
7530,753000,249,0
7531,753100,249,0
7532,753200,249,1
7533,753300,249,0
7534,753400,252,0
7535,753500,251,0
7536,753600,247,0
7537,753700,249,0
7538,753800,248,0
7539,753900,250,0
7540,754000,249,0
7541,754100,254,0
7542,754200,249,1
7543,754300,249,0
7544,754400,251,0
7545,754500,253,0
7546,754600,253,0
7547,754700,251,0
7548,754800,248,0
7549,754900,251,0
7550,755000,249,0
7551,755100,251,0
7552,755200,249,0
7553,755300,250,0
7554,755400,249,0
7555,755500,251,0
7556,755600,250,0
7557,755700,248,0
7558,755800,245,0
7559,755900,250,0
7560,756000,251,0
7561,756100,248,0
7562,756200,248,0
7563,756300,251,1
7564,756400,253,0
7565,756500,251,0
7566,756600,249,0
7567,756700,251,0
7568,756800,253,0
7569,756900,249,1
7570,757000,251,0
7571,757100,252,0
7572,757200,248,0
7573,757300,251,0
7574,757400,253,0
7575,757500,251,0
7576,757600,252,0
7577,757700,255,0
7578,757800,254,0
7579,757900,248,0
7580,758000,250,0
7581,758100,248,0
7582,758200,249,0
7583,758300,248,0
7584,758400,249,0
7585,758500,251,1
7586,758600,251,1
7587,758700,250,0
7588,758800,252,1
7589,758900,251,0
7590,759000,249,0
7591,759100,251,0
7592,759200,252,0
7593,759300,250,0
7594,759400,254,0
7595,759500,251,0
7596,759600,254,0
7597,759700,247,0
7598,759800,250,0
7599,759900,247,0
7600,760000,251,0
7601,760100,250,0
7602,760200,250,1
7603,760300,249,0
7604,760400,249,0
7605,760500,252,0
7606,760600,253,0
7607,760700,254,0
7608,760800,249,0
7609,760900,251,0
7610,761000,248,0
7611,761100,248,0
7612,761200,248,0
7613,761300,248,0
7614,761400,248,0
7615,761500,251,0
7616,761600,253,2
7617,761700,251,0
7618,761800,251,2
7619,761900,253,2
7620,762000,251,0
7621,762100,249,0
7622,762200,248,0
7623,762300,251,1
7624,762400,247,0
7625,762500,248,0
7626,762600,249,0
7627,762700,253,0
7628,762800,251,0
7629,762900,248,0
7630,763000,250,0
7631,763100,250,0
7632,763200,250,0
7633,763300,247,3
7634,763400,247,0
7635,763500,249,5
7636,763600,247,4
7637,763700,246,4
7638,763800,245,6
7639,763900,245,5
7640,764000,243,7
7641,764100,252,1
7642,764200,255,1
7643,764300,254,1
7644,764400,255,2
7645,764500,243,3
7646,764600,244,5
7647,764700,245,4
7648,764800,245,1
7649,764900,245,1
7650,765000,244,1
7651,765100,245,3
7652,765200,246,1
7653,765300,248,1
7654,765400,247,0
7655,765500,251,0
7656,765600,248,0
7657,765700,248,3
7658,765800,249,0
7659,765900,249,0
7660,766000,248,0
7661,766100,247,1
7662,766200,250,0
7663,766300,247,0
7664,766400,247,1
7665,766500,250,1
7666,766600,249,1
7667,766700,246,5
7668,766800,249,3
7669,766900,245,5
7670,767000,246,3
7671,767100,248,0
7672,767200,246,4
7673,767300,247,1
7674,767400,246,0
7675,767500,246,0
7676,767600,246,3
7677,767700,245,3
7678,767800,246,1
7679,767900,248,3
7680,768000,248,0
7681,768100,250,3
7682,768200,249,3
7683,768300,253,1
7684,768400,251,4
7685,768500,249,0
7686,768600,249,4
7687,768700,248,3
7688,768800,250,0
7689,768900,248,0
7690,769000,252,0
7691,769100,249,1
7692,769200,248,6
7693,769300,247,0
7694,769400,248,1
7695,769500,249,0
7696,769600,247,3
7697,769700,244,4
7698,769800,247,0
7699,769900,245,0
7700,770000,246,4
7701,770100,246,4
7702,770200,245,5
7703,770300,246,0
7704,770400,247,4
7705,770500,245,0
7706,770600,246,0
7707,770700,245,0
7708,770800,247,0
7709,770900,245,0
7710,771000,247,0
7711,771100,245,0
7712,771200,247,2
7713,771300,247,0
7714,771400,250,5
7715,771500,250,3
7716,771600,248,0
7717,771700,251,0
7718,771800,251,0
7719,771900,255,1
7720,772000,251,0
7721,772100,250,0
7722,772200,247,0
7723,772300,246,0
7724,772400,245,2
7725,772500,244,4
7726,772600,244,0
7727,772700,251,1
7728,772800,252,2
7729,772900,246,0
7730,773000,247,0
7731,773100,249,0
7732,773200,251,1
7733,773300,251,1
7734,773400,251,0
7735,773500,247,1
7736,773600,248,3
7737,773700,249,1
7738,773800,248,1
7739,773900,245,3
7740,774000,247,0
7741,774100,245,2
7742,774200,248,3
7743,774300,249,2
7744,774400,249,1
7745,774500,245,2
7746,774600,245,0
7747,774700,246,1
7748,774800,248,0
7749,774900,246,0
7750,775000,252,0
7751,775100,253,0
7752,775200,255,0
7753,775300,251,0
7754,775400,246,0
7755,775500,246,0
7756,775600,250,1
7757,775700,249,0
7758,775800,249,1
7759,775900,246,1
7760,776000,246,1
7761,776100,246,1
7762,776200,245,1
7763,776300,251,0
7764,776400,255,0
7765,776500,255,0
7766,776600,255,1
7767,776700,255,0
7768,776800,255,1
7769,776900,254,1
7770,777000,246,3
7771,777100,247,1
7772,777200,244,0
7773,777300,253,2
7774,777400,247,1
7775,777500,248,0
7776,777600,245,1
7777,777700,241,0
7778,777800,247,7
7779,777900,253,11
7780,778000,254,10
7781,778100,255,12
7782,778200,255,5
7783,778300,255,9
7784,778400,255,7
7785,778500,255,9
7786,778600,255,11
7787,778700,255,5
7788,778800,255,8
7789,778900,255,11
7790,779000,255,14
7791,779100,255,24
7792,779200,247,17
7793,779300,255,26
7794,779400,255,22
7795,779500,255,7
7796,779600,255,11
7797,779700,255,12
7798,779800,255,4
7799,779900,255,9
7800,780000,251,20
7801,780100,254,27
7802,780200,247,23
7803,780300,255,30
7804,780400,255,26
7805,780500,255,15
7806,780600,255,11
7807,780700,255,14
7808,780800,255,7
7809,780900,255,6
7810,781000,255,3
7811,781100,255,1
7812,781200,255,0
7813,781300,255,0
7814,781400,255,6
7815,781500,243,15
7816,781600,224,13
7817,781700,255,11
7818,781800,255,7
7819,781900,255,7
7820,782000,255,5
7821,782100,255,3
7822,782200,255,0
7823,782300,255,5
7824,782400,255,7
7825,782500,255,2
7826,782600,255,1
7827,782700,255,2
7828,782800,255,4
7829,782900,255,5
7830,783000,255,5
7831,783100,255,9
7832,783200,255,8
7833,783300,255,9
7834,783400,255,14
7835,783500,255,9
7836,783600,255,11
7837,783700,255,8
7838,783800,255,4
7839,783900,255,2
7840,784000,255,5
7841,784100,255,1
7842,784200,255,8
7843,784300,255,3
7844,784400,255,8
7845,784500,255,8
7846,784600,255,8
7847,784700,255,8
7848,784800,255,7
7849,784900,255,5
7850,785000,255,3
7851,785100,255,3
7852,785200,255,3
7853,785300,255,0
7854,785400,255,10
7855,785500,255,7
7856,785600,220,9
7857,785700,215,7
7858,785800,254,4
7859,785900,255,11
7860,786000,255,0
7861,786100,255,8
7862,786200,255,8
7863,786300,255,10
7864,786400,255,11
7865,786500,255,8
7866,786600,255,8
7867,786700,255,9
7868,786800,255,2
7869,786900,255,2
7870,787000,255,4
7871,787100,255,3
7872,787200,255,4
7873,787300,255,3
7874,787400,255,0
7875,787500,255,1
7876,787600,255,8
7877,787700,255,7
7878,787800,255,15
7879,787900,255,20
7880,788000,255,18
7881,788100,255,25
7882,788200,255,10
7883,788300,255,7
7884,788400,255,5
7885,788500,255,3
7886,788600,255,4
7887,788700,255,3
7888,788800,255,4
7889,788900,255,2
7890,789000,255,2
7891,789100,255,2
7892,789200,255,2
7893,789300,255,2
7894,789400,255,2
7895,789500,255,2
7896,789600,255,4
7897,789700,255,5
7898,789800,255,4
7899,789900,255,10
7900,790000,243,2
7901,790100,255,10
7902,790200,255,11
7903,790300,255,17
7904,790400,255,5
7905,790500,255,10
7906,790600,255,0
7907,790700,255,11
7908,790800,255,10
7909,790900,255,12
7910,791000,255,9
7911,791100,255,11
7912,791200,255,12
7913,791300,255,12
7914,791400,255,10
7915,791500,255,13
7916,791600,255,16
7917,791700,255,15
7918,791800,255,1
7919,791900,255,15
7920,792000,255,12
7921,792100,255,9
7922,792200,255,12
7923,792300,255,7
7924,792400,255,7
7925,792500,255,9
7926,792600,255,11
7927,792700,255,9
7928,792800,255,4
7929,792900,255,8
7930,793000,255,10
7931,793100,255,8
7932,793200,255,15
7933,793300,218,8
7934,793400,216,15
7935,793500,219,8
7936,793600,220,4
7937,793700,220,4
7938,793800,222,1
7939,793900,221,1
7940,794000,220,17
7941,794100,223,5
7942,794200,255,10
7943,794300,255,13
7944,794400,255,10
7945,794500,255,5
7946,794600,255,1
7947,794700,255,1
7948,794800,255,1
7949,794900,255,7
7950,795000,255,4
7951,795100,255,4
7952,795200,255,3
7953,795300,255,3
7954,795400,255,5
7955,795500,255,4
7956,795600,255,3
7957,795700,255,1
7958,795800,255,8
7959,795900,255,10
7960,796000,255,17
7961,796100,255,14
7962,796200,255,9
7963,796300,255,9
7964,796400,255,8
7965,796500,255,4
7966,796600,255,7
7967,796700,255,4
7968,796800,255,3
7969,796900,255,8
7970,797000,255,5
7971,797100,255,7
7972,797200,255,4
7973,797300,255,0
7974,797400,255,1
7975,797500,255,5
7976,797600,255,10
7977,797700,255,1
7978,797800,255,4
7979,797900,255,1
7980,798000,255,1
7981,798100,255,2
7982,798200,255,2
7983,798300,255,0
7984,798400,255,0
7985,798500,255,0
7986,798600,255,0
7987,798700,255,0
7988,798800,255,0
7989,798900,255,0
7990,799000,255,0
7991,799100,255,0
7992,799200,255,0
7993,799300,255,0
7994,799400,255,0
7995,799500,255,0
7996,799600,255,0
7997,799700,255,0
7998,799800,255,0
7999,799900,255,0
8000,800000,255,0
8001,800100,255,0
8002,800200,255,0
8003,800300,255,0
8004,800400,255,0
8005,800500,255,1
8006,800600,255,0
8007,800700,255,1
8008,800800,255,1
8009,800900,255,1
8010,801000,255,1
8011,801100,255,0
8012,801200,255,0
8013,801300,255,0
8014,801400,255,2
8015,801500,255,0
8016,801600,255,0
8017,801700,255,0
8018,801800,255,0
8019,801900,255,1
8020,802000,255,0
8021,802100,255,0
8022,802200,255,0
8023,802300,255,2
8024,802400,255,1
8025,802500,255,1
8026,802600,255,1
8027,802700,255,1
8028,802800,255,1
8029,802900,255,1
8030,803000,255,0
8031,803100,255,0
8032,803200,255,3
8033,803300,255,1
8034,803400,255,4
8035,803500,255,3
8036,803600,255,3
8037,803700,255,2
8038,803800,255,0
8039,803900,255,2
8040,804000,255,5
8041,804100,255,8
8042,804200,250,22
8043,804300,219,8
8044,804400,237,16
8045,804500,255,10
8046,804600,255,6
8047,804700,255,3
8048,804800,255,1
8049,804900,255,2
8050,805000,252,7
8051,805100,253,2
8052,805200,251,0
8053,805300,255,0
8054,805400,254,1
8055,805500,252,4
8056,805600,252,0
8057,805700,252,5
8058,805800,252,6
8059,805900,251,4
8060,806000,251,0
8061,806100,251,2
8062,806200,251,3
8063,806300,251,0
8064,806400,252,0
8065,806500,252,0
8066,806600,251,0
8067,806700,251,0
8068,806800,251,0
8069,806900,251,0
8070,807000,249,0
8071,807100,249,0
8072,807200,248,0
8073,807300,247,0
8074,807400,247,0
8075,807500,252,0
8076,807600,253,0
8077,807700,253,1
8078,807800,254,0
8079,807900,251,0
8080,808000,251,0
8081,808100,248,0
8082,808200,249,0
8083,808300,248,0
8084,808400,249,0
8085,808500,249,0
8086,808600,253,0
8087,808700,255,0
8088,808800,255,0
8089,808900,254,0
8090,809000,255,0
8091,809100,253,0
8092,809200,255,0
8093,809300,243,0
8094,809400,238,0
8095,809500,251,0
8096,809600,250,1
8097,809700,244,8
8098,809800,246,7
8099,809900,255,9
8100,810000,255,5
8101,810100,250,5
8102,810200,249,4
8103,810300,252,4
8104,810400,254,3
8105,810500,255,8
8106,810600,243,9
8107,810700,242,1
8108,810800,232,2
8109,810900,232,4
8110,811000,226,14
8111,811100,229,1
8112,811200,209,17
8113,811300,220,11
8114,811400,226,16
8115,811500,238,14
8116,811600,248,18
8117,811700,253,17
8118,811800,255,11
8119,811900,254,9
8120,812000,255,6
8121,812100,255,8
8122,812200,255,2
8123,812300,253,5
8124,812400,251,6
8125,812500,244,7
8126,812600,245,6
8127,812700,244,8
8128,812800,244,6
8129,812900,245,6
8130,813000,244,8
8131,813100,248,8
8132,813200,249,8
8133,813300,247,9
8134,813400,236,12
8135,813500,223,9
8136,813600,236,6
8137,813700,246,6
8138,813800,226,5
8139,813900,221,0
8140,814000,220,5
8141,814100,216,1
8142,814200,227,4
8143,814300,226,2
8144,814400,242,4
8145,814500,241,5
8146,814600,243,4
8147,814700,231,10
8148,814800,229,3
8149,814900,221,12
8150,815000,219,5
8151,815100,219,6
8152,815200,216,3
8153,815300,217,9
8154,815400,224,5
8155,815500,228,6
8156,815600,220,15
8157,815700,210,28
8158,815800,215,15
8159,815900,235,14
8160,816000,255,5
8161,816100,255,5
8162,816200,253,9
8163,816300,219,7
8164,816400,209,18
8165,816500,253,12
8166,816600,255,10
8167,816700,255,12
8168,816800,255,12
8169,816900,255,13
8170,817000,255,10
8171,817100,255,16
8172,817200,255,12
8173,817300,255,9
8174,817400,255,6
8175,817500,255,6
8176,817600,255,10
8177,817700,255,8
8178,817800,255,9
8179,817900,255,10
8180,818000,255,6
8181,818100,255,1
8182,818200,255,9
8183,818300,255,2
8184,818400,255,2
8185,818500,255,8
8186,818600,255,4
8187,818700,255,8
8188,818800,255,22
8189,818900,255,15
8190,819000,255,9
8191,819100,255,4
8192,819200,255,5
8193,819300,255,0
8194,819400,255,0
8195,819500,255,0
8196,819600,255,0
8197,819700,255,2
8198,819800,255,3
8199,819900,255,0
8200,820000,255,5
8201,820100,255,0
8202,820200,255,1
8203,820300,255,0
8204,820400,255,0
8205,820500,255,0
8206,820600,251,1
8207,820700,251,0
8208,820800,251,2
8209,820900,253,0
8210,821000,252,1
8211,821100,252,1
8212,821200,254,0
8213,821300,251,0
8214,821400,251,0
8215,821500,251,0
8216,821600,250,0
8217,821700,250,0
8218,821800,251,0
8219,821900,251,0
8220,822000,251,0
8221,822100,251,0
8222,822200,249,0
8223,822300,250,0
8224,822400,251,0
8225,822500,252,0
8226,822600,251,0
8227,822700,251,0
8228,822800,251,0
8229,822900,250,0
8230,823000,250,0
8231,823100,250,0
8232,823200,250,0
8233,823300,253,0
8234,823400,255,0
8235,823500,255,0
8236,823600,255,0
8237,823700,255,0
8238,823800,254,0
8239,823900,255,0
8240,824000,255,0
8241,824100,255,0
8242,824200,255,0
8243,824300,250,0
8244,824400,255,0
8245,824500,253,0
8246,824600,255,0
8247,824700,255,0
8248,824800,255,0
8249,824900,255,0
8250,825000,254,0
8251,825100,254,0
8252,825200,255,0
8253,825300,254,0
8254,825400,252,0
8255,825500,254,0
8256,825600,253,0
8257,825700,255,0
8258,825800,254,0
8259,825900,254,0
8260,826000,254,0
8261,826100,255,0
8262,826200,255,0
8263,826300,255,0
8264,826400,255,0
8265,826500,255,0
8266,826600,255,0
8267,826700,255,0
8268,826800,255,0
8269,826900,255,0
8270,827000,255,0
8271,827100,254,0
8272,827200,254,0
8273,827300,254,0
8274,827400,255,0
8275,827500,254,0
8276,827600,253,0
8277,827700,255,0
8278,827800,254,0
8279,827900,255,0
8280,828000,255,0
8281,828100,255,0
8282,828200,255,0
8283,828300,255,0
8284,828400,252,0
8285,828500,251,0
8286,828600,253,0
8287,828700,250,0
8288,828800,252,0
8289,828900,248,0
8290,829000,248,0
8291,829100,249,0
8292,829200,248,0
8293,829300,248,0
8294,829400,254,0
8295,829500,255,0
8296,829600,255,0
8297,829700,249,0
8298,829800,251,0
8299,829900,250,0
8300,830000,250,0
8301,830100,249,0
8302,830200,248,0
8303,830300,249,0
8304,830400,248,0
8305,830500,248,0
8306,830600,249,0
8307,830700,248,0
8308,830800,249,2
8309,830900,251,0
8310,831000,249,0
8311,831100,251,0
8312,831200,250,1
8313,831300,250,2
8314,831400,249,1
8315,831500,249,0
8316,831600,249,0
8317,831700,249,0
8318,831800,252,0
8319,831900,248,0
8320,832000,249,0
8321,832100,249,0
8322,832200,249,0
8323,832300,249,0
8324,832400,252,0
8325,832500,250,0
8326,832600,250,0
8327,832700,250,0
8328,832800,252,0
8329,832900,250,0
8330,833000,250,0
8331,833100,250,0
8332,833200,250,0
8333,833300,248,0
8334,833400,253,1
8335,833500,252,1
8336,833600,252,1
8337,833700,251,0
8338,833800,251,0
8339,833900,248,1
8340,834000,249,0
8341,834100,249,0
8342,834200,249,1
8343,834300,249,1
8344,834400,250,1
8345,834500,248,0
8346,834600,250,4
8347,834700,248,0
8348,834800,248,3
8349,834900,248,2
8350,835000,249,4
8351,835100,248,3
8352,835200,250,4
8353,835300,250,2
8354,835400,250,0
8355,835500,255,4
8356,835600,252,0
8357,835700,250,1
8358,835800,253,1
8359,835900,251,0
8360,836000,251,0
8361,836100,251,0
8362,836200,251,3
8363,836300,251,1
8364,836400,250,0
8365,836500,252,0
8366,836600,250,3
8367,836700,251,1
8368,836800,251,4
8369,836900,250,4
8370,837000,253,6
8371,837100,255,5
8372,837200,251,3
8373,837300,254,0
8374,837400,254,0
8375,837500,255,0
8376,837600,255,0
8377,837700,255,0
8378,837800,255,0
8379,837900,250,0
8380,838000,250,0
8381,838100,252,0
8382,838200,251,3
8383,838300,250,3
8384,838400,250,1
8385,838500,251,3
8386,838600,250,4
8387,838700,255,5
8388,838800,255,4
8389,838900,255,5
8390,839000,255,4
8391,839100,255,0
8392,839200,255,1
8393,839300,255,4
8394,839400,255,0
8395,839500,255,4
8396,839600,255,4
8397,839700,255,3
8398,839800,255,2
8399,839900,255,1
8400,840000,255,1
8401,840100,255,0
8402,840200,255,0
8403,840300,255,0
8404,840400,255,1
8405,840500,255,0
8406,840600,255,0
8407,840700,254,0
8408,840800,255,0
8409,840900,255,0
8410,841000,254,0
8411,841100,254,0
8412,841200,255,0
8413,841300,254,0
8414,841400,255,0
8415,841500,254,0
8416,841600,255,0
8417,841700,255,0
8418,841800,254,0
8419,841900,255,0
8420,842000,255,0
8421,842100,255,0
8422,842200,255,0
8423,842300,255,0
8424,842400,255,0
8425,842500,254,0
8426,842600,255,0
8427,842700,255,0
8428,842800,255,0
8429,842900,254,0
8430,843000,255,0
8431,843100,255,0
8432,843200,255,0
8433,843300,255,2
8434,843400,255,1
8435,843500,255,4
8436,843600,255,2
8437,843700,251,1
8438,843800,255,0
8439,843900,255,5
8440,844000,255,3
8441,844100,255,4
8442,844200,255,5
8443,844300,255,5
8444,844400,255,5
8445,844500,255,5
8446,844600,255,2
8447,844700,255,0
8448,844800,255,0
8449,844900,255,0
8450,845000,255,0
8451,845100,255,0
8452,845200,255,4
8453,845300,255,0
8454,845400,255,1
8455,845500,255,0
8456,845600,255,2
8457,845700,254,1
8458,845800,255,0
8459,845900,254,0
8460,846000,254,0
8461,846100,255,0
8462,846200,255,4
8463,846300,254,1
8464,846400,255,0
8465,846500,255,0
8466,846600,255,0
8467,846700,255,2
8468,846800,255,3
8469,846900,253,0
8470,847000,255,0
8471,847100,255,0
8472,847200,255,0
8473,847300,255,0
8474,847400,255,0
8475,847500,255,0
8476,847600,255,0
8477,847700,255,0
8478,847800,255,0
8479,847900,255,0
8480,848000,255,0
8481,848100,255,0
8482,848200,255,1
8483,848300,254,11
8484,848400,255,7
8485,848500,255,12
8486,848600,255,14
8487,848700,255,17
8488,848800,255,9
8489,848900,255,9
8490,849000,255,4
8491,849100,255,3
8492,849200,255,0
8493,849300,255,4
8494,849400,255,0
8495,849500,255,7
8496,849600,255,5
8497,849700,255,4
8498,849800,255,1
8499,849900,255,0
8500,850000,255,0
8501,850100,255,1
8502,850200,255,2
8503,850300,255,0
8504,850400,255,4
8505,850500,255,0
8506,850600,254,3
8507,850700,255,3
8508,850800,255,1
8509,850900,255,0
8510,851000,255,2
8511,851100,255,0
8512,851200,255,2
8513,851300,255,2
8514,851400,255,0
8515,851500,250,2
8516,851600,255,1
8517,851700,254,1
8518,851800,255,0
8519,851900,254,5
8520,852000,255,0
8521,852100,253,0
8522,852200,255,0
8523,852300,255,0
8524,852400,255,0
8525,852500,255,0
8526,852600,251,0
8527,852700,251,1
8528,852800,248,2
8529,852900,249,1
8530,853000,248,1
8531,853100,248,1
8532,853200,247,2
