Trial;Subject;Color;Name;Stimulus;Start Time [ms];End Time [ms];Fixation Start [ms];Fixation Duration [ms];Fixation End [ms];Position X;Position Y;Average Pupil Size [px] X;Average Pupil Size [px] Y;Average Pupil Diameter [mm];Dispersion X;Dispersion Y;Eye;Number;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;637376;266;637643;884.4;349.1;71.1;55.0;3.7;14.0;5.0;Binocular;1888;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;637709;66;637776;896.4;352.8;72.0;56.0;3.8;6.0;1.0;Binocular;1889;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;637842;167;638009;870.2;351.8;72.6;55.4;3.8;17.0;6.0;Binocular;1890;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;638075;1364;639440;842.3;350.2;72.3;55.5;3.7;21.0;20.0;Binocular;1891;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;639539;865;640405;831.9;324.4;72.4;53.8;3.8;29.0;13.0;Binocular;1892;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;640471;1164;641636;840.3;336.3;72.3;54.7;3.8;30.0;12.0;Binocular;1893;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;641736;66;641802;919.7;345.3;71.0;54.5;3.7;5.0;2.0;Binocular;1894;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;641869;133;642002;900.0;328.8;70.5;53.8;3.8;16.0;7.0;Binocular;1895;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;642102;99;642201;824.0;255.4;69.3;49.7;3.5;5.0;5.0;Binocular;1896;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;642268;99;642368;804.5;242.8;68.0;47.3;3.5;0.0;2.0;Binocular;1897;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;642468;99;642567;953.0;286.8;65.0;48.3;3.5;4.0;3.0;Binocular;1898;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;642634;66;642701;944.1;289.9;65.5;48.0;3.4;1.0;4.0;Binocular;1899;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;642767;133;642900;838.0;384.7;67.0;53.5;3.4;12.0;4.0;Binocular;1900;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;643033;99;643133;795.8;362.0;69.0;53.0;3.5;3.0;2.0;Binocular;1901;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;643200;465;643666;754.2;284.7;66.6;48.8;3.4;25.0;21.0;Binocular;1902;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;643998;66;644065;922.4;239.4;67.5;51.0;3.6;33.0;20.0;Binocular;1903;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;644131;99;644231;867.9;253.0;67.7;50.0;3.5;6.0;6.0;Binocular;1904;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;644697;133;644830;1005.6;303.2;58.5;46.8;3.0;71.0;48.0;Binocular;1905;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;644997;99;645096;872.5;174.8;67.0;44.7;3.4;33.0;50.0;Binocular;1906;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;645263;99;645363;846.0;266.5;66.0;47.0;3.3;37.0;51.0;Binocular;1907;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;645496;499;645995;712.1;263.0;61.7;43.6;3.1;265.0;83.0;Binocular;1908;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;646095;199;646294;1451.1;441.8;58.2;62.5;3.7;219.0;286.0;Binocular;1909;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;646361;99;646461;895.9;533.8;68.3;62.7;3.5;192.0;18.0;Binocular;1910;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;646527;232;646760;577.8;635.7;72.6;63.7;3.5;196.0;103.0;Binocular;1911;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;647160;299;647459;939.1;356.5;70.2;56.3;3.6;182.0;43.0;Binocular;1912;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;647526;66;647592;778.4;420.6;70.0;55.0;3.5;195.0;16.0;Binocular;1913;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;648091;99;648191;260.3;682.3;75.3;72.7;3.8;52.0;2.0;Binocular;1914;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;648291;133;648424;462.9;943.3;80.0;74.8;3.8;58.0;89.0;Binocular;1915;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;648823;99;648923;396.0;731.0;76.7;74.0;3.6;7.0;11.0;Binocular;1916;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;649389;66;649456;362.1;729.6;71.5;64.0;3.5;63.0;93.0;Binocular;1917;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;649655;100;649755;526.5;622.1;73.7;62.7;3.6;92.0;85.0;Binocular;1918;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;649822;166;649988;761.1;489.2;73.0;60.4;3.6;18.0;22.0;Binocular;1919;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;650088;133;650221;786.0;574.8;68.8;60.8;3.4;9.0;6.0;Binocular;1920;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;650321;66;650387;754.0;660.9;70.0;64.0;3.4;1.0;6.0;Binocular;1921;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;650454;66;650521;673.1;526.9;68.5;57.5;3.4;24.0;9.0;Binocular;1922;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;650887;99;650986;694.0;583.6;69.3;60.3;3.4;59.0;22.0;Binocular;1923;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;651053;232;651286;744.6;662.3;72.1;66.4;3.5;3.0;23.0;Binocular;1924;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;651419;166;651585;776.3;689.5;76.2;71.2;3.6;91.0;14.0;Binocular;1925;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;651785;99;651885;527.9;787.5;78.7;73.3;3.7;9.0;28.0;Binocular;1926;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;651951;66;652018;491.0;857.4;78.0;75.0;3.7;3.0;10.0;Binocular;1927;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;652084;299;652384;553.1;915.5;73.0;70.9;3.4;103.0;31.0;Binocular;1928;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;653049;266;653316;420.8;265.2;66.8;49.4;3.7;94.0;27.0;Binocular;1929;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;653382;166;653549;476.6;255.9;62.4;46.0;3.4;13.0;6.0;Binocular;1930;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;653648;166;653815;516.3;244.1;64.0;46.0;3.5;19.0;9.0;Binocular;1931;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;654181;166;654347;152.9;477.0;63.8;51.4;3.3;107.0;69.0;Binocular;1932;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;654414;99;654514;-145.4;490.2;59.3;61.0;3.5;52.0;32.0;Binocular;1933;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;655312;99;655412;427.4;620.3;70.3;57.3;3.4;220.0;105.0;Binocular;1934;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;655579;565;656144;859.5;479.5;75.9;66.0;3.9;190.0;58.0;Binocular;1935;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;656344;732;657076;324.1;635.9;76.9;70.9;3.8;518.0;132.0;Binocular;1936;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;657143;99;657242;586.6;605.1;82.0;74.0;4.0;20.0;12.0;Binocular;1937;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;657342;99;657442;388.3;607.1;80.7;72.7;4.0;42.0;35.0;Binocular;1938;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;657575;199;657775;749.3;422.8;81.3;66.0;4.1;35.0;32.0;Binocular;1939;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;657841;166;658008;739.4;355.1;81.2;63.6;4.2;16.0;17.0;Binocular;1940;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;658074;465;658540;1084.1;349.0;77.9;66.5;4.2;91.0;21.0;Binocular;1941;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;658607;66;658673;1605.9;325.9;66.0;69.5;4.5;80.0;20.0;Binocular;1942;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;658740;66;658806;1259.4;348.6;72.5;66.0;4.2;2.0;13.0;Binocular;1943;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;658906;99;659006;960.2;399.7;76.7;63.7;4.0;115.0;31.0;Binocular;1944;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;659505;99;659605;896.6;759.4;75.7;73.3;3.6;146.0;43.0;Binocular;1945;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;659738;99;659838;759.0;540.1;79.7;67.3;3.8;42.0;6.0;Binocular;1946;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;659904;133;660038;539.4;514.5;77.5;54.8;3.6;11.0;14.0;Binocular;1947;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;660104;99;660204;659.5;466.5;72.3;47.0;3.3;2.0;35.0;Binocular;1948;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;660637;99;660737;657.7;350.6;70.0;51.7;3.6;50.0;22.0;Binocular;1949;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;660869;332;661202;809.3;291.1;72.8;54.3;3.8;69.0;34.0;Binocular;1950;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;661768;166;661934;732.8;732.2;83.2;77.2;3.9;119.0;83.0;Binocular;1951;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;662001;432;662434;602.1;605.7;80.5;69.2;3.9;324.0;93.0;Binocular;1952;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;663232;66;663299;243.9;701.2;79.0;66.0;3.9;126.0;44.0;Binocular;1953;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;663432;99;663532;647.9;507.6;82.0;68.3;4.0;47.0;27.0;Binocular;1954;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;663598;366;663964;725.0;498.5;83.4;69.8;4.1;107.0;58.0;Binocular;1955;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;664031;299;664330;801.6;491.6;85.6;72.1;4.2;28.0;156.0;Binocular;1956;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;664530;232;664763;973.7;222.1;81.4;60.7;4.4;49.0;68.0;Binocular;1957;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;664829;399;665229;802.0;358.5;84.9;66.3;4.3;194.0;183.0;Binocular;1958;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;665295;199;665495;764.7;424.7;82.7;66.2;4.1;33.0;13.0;Binocular;1959;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;665794;133;665928;606.3;424.3;76.5;61.3;3.8;5.0;13.0;Binocular;1960;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;666427;432;666859;648.6;384.5;79.5;60.5;4.0;419.0;44.0;Binocular;1961;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;666992;66;667059;1077.3;334.5;68.5;58.0;3.6;174.0;5.0;Binocular;1962;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;667192;66;667259;875.5;340.6;71.0;54.0;3.6;85.0;39.0;Binocular;1963;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;667358;166;667525;657.9;254.9;66.4;46.6;3.4;23.0;9.0;Binocular;1964;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;667592;798;668390;638.7;235.0;62.2;42.3;3.2;82.0;239.0;Binocular;1965;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;668490;332;668822;727.9;314.2;64.9;46.9;3.2;31.0;52.0;Binocular;1966;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;668922;166;669089;692.1;298.5;66.2;47.2;3.4;8.0;12.0;Binocular;1967;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;669222;99;669322;749.6;321.1;64.7;48.0;3.3;10.0;7.0;Binocular;1968;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;669521;299;669821;769.5;337.9;66.8;49.9;3.4;158.0;25.0;Binocular;1969;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;669888;99;669987;597.9;374.7;65.3;48.7;3.2;29.0;15.0;Binocular;1970;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;670087;266;670353;481.7;413.2;67.1;51.5;3.4;214.0;26.0;Binocular;1971;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;670420;99;670520;626.0;411.3;70.3;55.0;3.6;14.0;2.0;Binocular;1972;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;670620;665;671285;655.7;390.7;70.9;54.7;3.6;21.0;21.0;Binocular;1973;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;671352;99;671452;666.6;399.3;71.7;55.0;3.6;1.0;0.0;Binocular;1974;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;671518;465;671984;671.3;388.8;72.1;56.1;3.7;6.0;6.0;Binocular;1975;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;672084;266;672350;705.0;379.0;69.5;53.9;3.5;26.0;10.0;Binocular;1976;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;672450;132;672583;907.6;467.9;69.5;57.3;3.6;99.0;82.0;Binocular;1977;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;672683;366;673049;727.8;356.6;67.2;51.4;3.4;31.0;12.0;Binocular;1978;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;673115;266;673381;817.0;316.6;62.1;46.4;3.1;49.0;9.0;Binocular;1979;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;673448;133;673581;771.6;322.0;62.0;45.5;3.2;1.0;2.0;Binocular;1980;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;673648;199;673847;754.8;383.3;62.0;46.8;3.1;16.0;4.0;Binocular;1981;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;673947;199;674147;866.2;414.7;62.3;49.0;3.1;46.0;21.0;Binocular;1982;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;674213;99;674313;670.7;330.9;62.3;45.3;3.2;5.0;1.0;Binocular;1983;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;674380;99;674480;656.3;318.1;61.7;44.7;3.1;10.0;7.0;Binocular;1984;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;674546;133;674679;502.2;295.1;60.3;42.0;3.0;17.0;28.0;Binocular;1985;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;674746;199;674945;550.2;278.5;61.0;42.0;3.1;23.0;5.0;Binocular;1986;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;675012;166;675178;605.0;363.2;62.0;46.0;3.1;7.0;12.0;Binocular;1987;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;675278;199;675478;800.7;302.1;62.3;45.0;3.1;51.0;15.0;Binocular;1988;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;675544;133;675678;743.1;338.0;60.8;45.8;3.0;15.0;16.0;Binocular;1989;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;675744;166;675910;801.8;308.8;60.4;43.6;3.0;31.0;4.0;Binocular;1990;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;675977;133;676110;777.4;269.1;59.3;41.8;3.0;8.0;12.0;Binocular;1991;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;676177;99;676276;738.9;288.3;59.0;43.0;3.0;1.0;0.0;Binocular;1992;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;676376;166;676543;876.9;286.3;59.0;41.6;3.0;9.0;13.0;Binocular;1993;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;676642;133;676776;762.4;262.8;59.8;41.5;3.0;6.0;8.0;Binocular;1994;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;676842;232;677075;700.2;266.5;60.1;42.4;3.0;3.0;2.0;Binocular;1995;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;677175;199;677375;704.8;287.6;62.8;44.5;3.2;88.0;8.0;Binocular;1996;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;677441;299;677741;739.5;321.3;63.9;47.1;3.2;284.0;26.0;Binocular;1997;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;677807;199;678007;998.6;321.4;62.3;50.2;3.3;27.0;6.0;Binocular;1998;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;678073;232;678306;855.6;374.3;64.6;49.4;3.2;28.0;5.0;Binocular;1999;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;678606;132;678739;833.4;286.7;64.3;47.3;3.2;93.0;28.0;Binocular;2000;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;678806;66;678872;430.4;285.7;65.0;45.0;3.3;18.0;15.0;Binocular;2001;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;678939;99;679038;542.1;227.5;65.0;43.7;3.4;64.0;24.0;Binocular;2002;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;679172;199;679371;584.4;214.1;65.8;43.5;3.4;62.0;5.0;Binocular;2003;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;679438;299;679737;597.9;243.8;67.2;46.1;3.4;10.0;19.0;Binocular;2004;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;679904;232;680137;552.7;297.6;65.4;46.6;3.4;13.0;18.0;Binocular;2005;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;680203;133;680336;642.1;294.7;66.3;47.0;3.4;3.0;1.0;Binocular;2006;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;680436;499;680935;661.0;298.7;66.5;48.5;3.4;6.0;7.0;Binocular;2007;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;681002;166;681168;696.9;294.0;66.0;47.0;3.4;3.0;2.0;Binocular;2008;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;681235;99;681334;635.7;306.7;66.0;48.0;3.4;0.0;1.0;Binocular;2009;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;681434;199;681634;693.0;308.1;66.7;48.0;3.4;1.0;0.0;Binocular;2010;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;681701;365;682067;699.6;306.1;65.6;47.4;3.3;5.0;8.0;Binocular;2011;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;682133;266;682399;704.3;338.0;64.5;47.4;3.2;5.0;4.0;Binocular;2012;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;682466;199;682666;716.1;349.6;65.5;48.7;3.3;2.0;5.0;Binocular;2013;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;682765;266;683032;707.5;386.6;61.6;47.0;3.0;3.0;7.0;Binocular;2014;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;683098;332;683431;649.5;300.6;59.8;42.7;3.0;2.0;8.0;Binocular;2015;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;683497;299;683797;675.4;322.6;58.9;44.0;3.0;3.0;2.0;Binocular;2016;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;683863;299;684163;669.9;406.9;59.8;46.1;3.0;4.0;5.0;Binocular;2017;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;684230;133;684363;674.8;416.5;60.5;46.8;3.0;1.0;0.0;Binocular;2018;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;684463;232;684695;603.0;293.0;58.6;41.0;2.9;5.0;9.0;Binocular;2019;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;684762;266;685028;613.9;313.4;58.9;41.5;3.0;4.0;8.0;Binocular;2020;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;685095;465;685561;578.3;325.1;60.4;44.1;3.0;3.0;6.0;Binocular;2021;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;685627;199;685827;604.0;371.7;63.5;47.8;3.2;1.0;2.0;Binocular;2022;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;685893;266;686160;593.6;592.0;64.6;55.5;3.1;3.0;2.0;Binocular;2023;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;686226;99;686326;595.8;625.8;63.7;55.7;3.0;0.0;2.0;Binocular;2024;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;686426;99;686526;545.6;367.5;61.0;44.7;3.0;1.0;3.0;Binocular;2025;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;686625;232;686858;528.8;352.5;60.0;44.0;3.0;1.0;5.0;Binocular;2026;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;686925;432;687357;553.6;380.9;61.1;45.8;3.0;6.0;4.0;Binocular;2027;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;687457;199;687657;545.5;477.0;63.7;50.2;3.1;2.0;1.0;Binocular;2028;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;687757;166;687923;553.2;511.5;65.8;52.6;3.2;3.0;1.0;Binocular;2029;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;687990;332;688322;542.3;550.0;65.3;53.2;3.1;4.0;1.0;Binocular;2030;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;688389;166;688555;524.0;418.5;62.8;47.2;3.1;1.0;4.0;Binocular;2031;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;688622;233;688855;550.9;426.3;62.4;48.3;3.0;3.0;4.0;Binocular;2032;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;688921;299;689221;536.6;460.1;62.9;49.3;3.1;8.0;4.0;Binocular;2033;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;689288;199;689487;531.3;481.6;64.0;50.3;3.1;2.0;1.0;Binocular;2034;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;689587;266;689853;971.9;288.5;62.0;48.3;3.3;32.0;7.0;Binocular;2035;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;689953;399;690352;1015.9;283.2;58.0;45.8;3.1;5.0;7.0;Binocular;2036;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;690419;166;690585;1027.5;273.7;57.6;45.0;3.0;4.0;2.0;Binocular;2037;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;690652;132;690785;771.0;363.1;59.3;44.5;2.9;6.0;5.0;Binocular;2038;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;690885;266;691151;775.0;376.8;60.6;46.4;3.0;38.0;7.0;Binocular;2039;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;691251;266;691517;817.7;306.1;59.5;43.4;3.0;62.0;58.0;Binocular;2040;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;691584;66;691650;820.6;257.9;60.5;41.5;3.0;7.0;9.0;Binocular;2041;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;691750;133;691883;1056.5;144.9;58.5;42.8;3.2;5.0;1.0;Binocular;2042;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;692049;133;692183;1323.4;41.5;57.0;44.8;3.9;66.0;9.0;Binocular;2043;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;692249;266;692515;1244.8;117.7;58.6;46.5;3.7;16.0;108.0;Binocular;2044;
