Trial;Subject;Color;Name;Stimulus;Start Time [ms];End Time [ms];Saccade Start [ms];Saccade Duration [ms];Saccade End [ms];StartPosition X;StartPosition Y;EndPosition X;EndPosition Y;Amplitude [°];Acceleration  Average [°/s²];Acceleration  Peak [°/s²];Deceleration  Peak [°/s²];Velocity  Average [°/s];Velocity  Peak [°/s];Peak Velocity at [%];Eye;Number;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1127504;66;1127571;800.9;528.2;1008.9;501.4;17.3;-;-;-;-;-;-;Binocular;3548;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1127770;66;1127837;1027.8;488.5;999.4;486.5;1.5;-;-;-;-;-;-;Binocular;3549;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1127937;99;1128036;1004.2;491.3;667.3;586.0;16.8;-;-;-;-;-;-;Binocular;3550;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1128902;66;1128968;961.3;391.2;956.3;398.2;0.6;-;-;-;-;-;-;Binocular;3551;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1129035;66;1129101;948.7;400.9;955.8;406.4;0.7;-;-;-;-;-;-;Binocular;3552;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1129401;66;1129467;948.2;422.6;939.7;427.0;0.6;-;-;-;-;-;-;Binocular;3553;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1129767;66;1129833;933.6;431.8;988.7;434.9;2.7;-;-;-;-;-;-;Binocular;3554;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1130033;66;1130100;990.1;433.0;957.4;439.3;1.8;-;-;-;-;-;-;Binocular;3555;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1130366;99;1130466;949.3;437.6;1089.4;449.6;6.6;-;-;-;-;-;-;Binocular;3556;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1130798;66;1130865;1017.8;453.3;915.1;458.7;8.5;-;-;-;-;-;-;Binocular;3557;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1131198;99;1131298;912.0;449.0;887.1;469.3;1.6;-;-;-;-;-;-;Binocular;3558;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1131730;66;1131797;884.1;473.9;918.0;453.3;2.0;-;-;-;-;-;-;Binocular;3559;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1133128;66;1133194;883.6;624.5;742.4;628.7;8.8;-;-;-;-;-;-;Binocular;3560;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1133527;66;1133594;847.8;539.1;1098.1;513.6;16.1;-;-;-;-;-;-;Binocular;3561;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1134326;99;1134425;1013.8;545.6;932.5;495.7;6.2;-;-;-;-;-;-;Binocular;3562;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1134592;66;1134658;756.4;482.7;510.0;509.4;20.2;-;-;-;-;-;-;Binocular;3563;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1134692;66;1134758;443.1;721.7;559.1;488.1;14.2;-;-;-;-;-;-;Binocular;3564;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1134825;66;1134891;607.0;469.9;643.1;475.1;2.2;-;-;-;-;-;-;Binocular;3565;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1135158;66;1135224;775.1;442.5;804.3;445.9;2.0;-;-;-;-;-;-;Binocular;3566;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1135557;66;1135624;862.5;429.4;864.0;440.3;0.9;-;-;-;-;-;-;Binocular;3567;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1135690;66;1135757;863.2;461.3;853.1;464.5;0.9;-;-;-;-;-;-;Binocular;3568;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1136389;99;1136489;834.9;492.5;824.0;493.8;0.9;-;-;-;-;-;-;Binocular;3569;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1136655;66;1136722;807.8;492.2;916.5;509.7;5.3;-;-;-;-;-;-;Binocular;3570;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1137121;66;1137187;944.8;487.6;835.0;482.3;8.5;-;-;-;-;-;-;Binocular;3571;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1137387;99;1137487;835.2;492.1;1026.7;539.0;9.3;-;-;-;-;-;-;Binocular;3572;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1138186;199;1138385;969.8;519.2;1058.8;513.9;20.0;-;-;-;-;-;-;Binocular;3573;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1138485;99;1138585;901.2;525.8;706.3;530.9;19.3;-;-;-;-;-;-;Binocular;3574;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1139217;66;1139284;617.1;458.0;372.4;611.2;19.8;-;-;-;-;-;-;Binocular;3575;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1139317;66;1139384;373.6;621.7;371.9;596.1;2.3;-;-;-;-;-;-;Binocular;3576;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1139450;66;1139517;478.7;603.0;710.6;424.7;19.3;-;-;-;-;-;-;Binocular;3577;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1139583;99;1139683;673.1;406.0;662.1;396.7;12.6;-;-;-;-;-;-;Binocular;3578;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1139783;133;1139916;675.9;394.5;695.4;405.9;1.6;-;-;-;-;-;-;Binocular;3579;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1140315;99;1140415;745.2;440.5;826.3;435.5;5.1;-;-;-;-;-;-;Binocular;3580;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1140515;99;1140615;781.4;455.5;174.6;695.4;32.2;-;-;-;-;-;-;Binocular;3581;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1140715;66;1140781;251.6;652.6;315.1;622.7;6.1;-;-;-;-;-;-;Binocular;3582;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1141181;98;1141280;403.6;666.0;639.6;455.7;16.4;-;-;-;-;-;-;Binocular;3583;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1141314;132;1141447;616.6;450.9;729.5;457.6;8.5;-;-;-;-;-;-;Binocular;3584;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1141713;66;1141780;802.0;325.6;930.9;291.2;8.7;-;-;-;-;-;-;Binocular;3585;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1141813;66;1141879;1045.2;176.5;1146.7;126.5;8.6;-;-;-;-;-;-;Binocular;3586;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1141913;99;1142013;1032.6;114.0;881.2;138.8;9.9;-;-;-;-;-;-;Binocular;3587;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1142279;66;1142345;901.1;92.6;750.2;147.3;7.7;-;-;-;-;-;-;Binocular;3588;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1142545;66;1142612;717.0;147.7;708.4;159.2;0.8;-;-;-;-;-;-;Binocular;3589;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1142678;66;1142745;965.6;130.0;1210.3;86.5;22.7;-;-;-;-;-;-;Binocular;3590;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1143843;66;1143909;722.7;184.6;850.1;183.1;6.2;-;-;-;-;-;-;Binocular;3591;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1144275;66;1144342;871.9;183.3;734.4;221.9;7.1;-;-;-;-;-;-;Binocular;3592;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1144408;66;1144475;720.0;222.3;729.1;216.3;0.8;-;-;-;-;-;-;Binocular;3593;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1144641;66;1144708;724.7;215.7;733.6;207.0;1.0;-;-;-;-;-;-;Binocular;3594;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1144775;66;1144841;736.5;209.4;737.7;195.6;1.0;-;-;-;-;-;-;Binocular;3595;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1145407;133;1145540;1631.3;334.1;1389.3;379.0;17.2;-;-;-;-;-;-;Binocular;3596;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1145673;66;1145739;1061.3;405.5;853.8;395.4;11.6;-;-;-;-;-;-;Binocular;3597;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1146039;66;1146106;747.3;411.2;747.7;418.7;0.5;-;-;-;-;-;-;Binocular;3598;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1146205;99;1146305;756.1;423.8;770.2;439.3;1.3;-;-;-;-;-;-;Binocular;3599;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1146471;66;1146538;828.5;478.2;846.9;500.5;2.0;-;-;-;-;-;-;Binocular;3600;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1147004;66;1147071;546.0;815.6;637.7;528.6;19.1;-;-;-;-;-;-;Binocular;3601;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1147137;133;1147270;580.0;529.2;146.7;799.8;22.5;-;-;-;-;-;-;Binocular;3602;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1147403;133;1147536;229.0;797.5;539.2;528.2;24.0;-;-;-;-;-;-;Binocular;3603;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1147636;133;1147769;604.6;494.2;354.6;648.5;16.7;-;-;-;-;-;-;Binocular;3604;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1147936;99;1148036;413.0;565.6;848.2;389.1;25.0;-;-;-;-;-;-;Binocular;3605;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1148335;66;1148402;866.0;431.6;813.5;459.1;3.0;-;-;-;-;-;-;Binocular;3606;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1148701;66;1148768;811.6;509.8;539.2;578.1;16.3;-;-;-;-;-;-;Binocular;3607;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1148967;66;1149034;457.7;591.8;469.4;590.8;0.7;-;-;-;-;-;-;Binocular;3608;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1150199;66;1150265;497.9;597.1;497.2;604.2;0.5;-;-;-;-;-;-;Binocular;3609;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1153260;99;1153360;1181.8;424.9;1083.4;381.7;7.7;-;-;-;-;-;-;Binocular;3610;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1154025;66;1154092;891.0;481.6;878.8;485.8;0.9;-;-;-;-;-;-;Binocular;3611;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1154691;66;1154757;634.5;600.2;669.3;588.8;2.5;-;-;-;-;-;-;Binocular;3612;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1154857;66;1154924;747.1;514.8;596.9;664.2;10.8;-;-;-;-;-;-;Binocular;3613;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1155556;133;1155689;-230.4;305.1;131.4;784.8;38.3;-;-;-;-;-;-;Binocular;3614;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1156288;66;1156355;92.4;569.8;76.8;568.7;1.1;-;-;-;-;-;-;Binocular;3615;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1156820;66;1156887;709.8;1201.2;621.2;1345.5;12.9;-;-;-;-;-;-;Binocular;3616;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1156920;99;1157020;493.1;1165.4;485.5;1230.8;32.7;-;-;-;-;-;-;Binocular;3617;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1157453;66;1157519;422.5;998.5;413.9;1012.4;1.1;-;-;-;-;-;-;Binocular;3618;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1157719;66;1157786;424.2;951.3;421.8;890.4;4.8;-;-;-;-;-;-;Binocular;3619;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1157919;66;1157985;434.6;916.8;478.6;899.2;3.0;-;-;-;-;-;-;Binocular;3620;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1158418;66;1158484;457.9;1093.3;555.9;1030.9;6.5;-;-;-;-;-;-;Binocular;3621;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1159216;66;1159283;860.4;628.3;670.5;612.9;9.5;-;-;-;-;-;-;Binocular;3622;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1159516;66;1159582;717.8;480.8;727.2;434.7;4.0;-;-;-;-;-;-;Binocular;3623;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1160248;133;1160381;615.2;437.1;266.3;731.2;25.8;-;-;-;-;-;-;Binocular;3624;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1160448;66;1160514;349.1;847.6;503.5;586.2;17.9;-;-;-;-;-;-;Binocular;3625;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1160947;99;1161047;694.8;583.4;632.1;560.1;3.6;-;-;-;-;-;-;Binocular;3626;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1161413;66;1161479;632.9;556.6;714.3;562.8;4.1;-;-;-;-;-;-;Binocular;3627;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1162611;66;1162677;707.0;746.2;557.5;737.2;7.3;-;-;-;-;-;-;Binocular;3628;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1162943;199;1163143;643.4;614.2;763.1;251.7;18.1;-;-;-;-;-;-;Binocular;3629;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1163443;66;1163509;745.3;156.6;715.7;163.6;2.6;-;-;-;-;-;-;Binocular;3630;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1163609;66;1163675;711.3;164.7;722.4;164.6;0.8;-;-;-;-;-;-;Binocular;3631;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1163742;66;1163809;714.4;167.4;723.1;171.4;0.5;-;-;-;-;-;-;Binocular;3632;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1163842;66;1163908;825.7;157.1;927.7;134.1;9.5;-;-;-;-;-;-;Binocular;3633;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1163975;66;1164041;931.3;137.7;920.7;139.6;0.8;-;-;-;-;-;-;Binocular;3634;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1164141;66;1164208;949.9;174.9;1028.8;199.0;6.2;-;-;-;-;-;-;Binocular;3635;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1164408;66;1164474;946.2;250.5;1163.6;215.8;14.1;-;-;-;-;-;-;Binocular;3636;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1164507;99;1164607;1298.1;207.8;1143.9;230.8;8.9;-;-;-;-;-;-;Binocular;3637;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1165006;66;1165073;976.8;233.7;963.2;248.7;1.5;-;-;-;-;-;-;Binocular;3638;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1165173;66;1165239;940.1;288.0;1092.3;423.8;9.6;-;-;-;-;-;-;Binocular;3639;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1165373;66;1165439;972.4;443.3;936.0;421.5;2.7;-;-;-;-;-;-;Binocular;3640;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1165539;66;1165605;947.2;503.4;975.3;537.8;2.9;-;-;-;-;-;-;Binocular;3641;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1165639;66;1165705;1006.1;571.8;901.7;427.6;8.4;-;-;-;-;-;-;Binocular;3642;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1165838;66;1165905;926.4;440.3;934.7;445.8;0.9;-;-;-;-;-;-;Binocular;3643;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1166038;66;1166105;957.2;449.3;962.8;445.9;0.3;-;-;-;-;-;-;Binocular;3644;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1167036;66;1167103;998.4;414.4;1005.4;408.2;0.8;-;-;-;-;-;-;Binocular;3645;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1168301;66;1168367;558.1;487.3;366.3;525.5;9.2;-;-;-;-;-;-;Binocular;3646;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1169033;99;1169133;532.7;437.9;544.5;433.6;0.8;-;-;-;-;-;-;Binocular;3647;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1169233;99;1169332;557.1;431.3;605.2;436.0;2.3;-;-;-;-;-;-;Binocular;3648;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1169432;66;1169499;590.7;427.9;592.9;420.3;0.6;-;-;-;-;-;-;Binocular;3649;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1169599;99;1169698;574.8;557.6;890.3;340.7;27.3;-;-;-;-;-;-;Binocular;3650;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1170297;66;1170364;1198.0;217.0;1197.2;228.0;0.6;-;-;-;-;-;-;Binocular;3651;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1170830;99;1170930;1637.4;362.4;1239.1;366.7;19.9;-;-;-;-;-;-;Binocular;3652;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1171029;99;1171129;923.6;363.9;836.4;422.9;10.2;-;-;-;-;-;-;Binocular;3653;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1171329;66;1171396;769.8;429.6;775.5;434.8;0.5;-;-;-;-;-;-;Binocular;3654;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1171628;99;1171728;785.5;451.0;878.7;430.3;5.7;-;-;-;-;-;-;Binocular;3655;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1172028;66;1172094;847.6;481.5;870.9;517.4;2.1;-;-;-;-;-;-;Binocular;3656;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1172460;66;1172527;875.8;571.3;848.2;560.6;1.5;-;-;-;-;-;-;Binocular;3657;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1172693;66;1172760;866.4;532.7;878.2;523.2;1.1;-;-;-;-;-;-;Binocular;3658;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1173192;66;1173259;891.4;566.7;862.8;451.1;10.9;-;-;-;-;-;-;Binocular;3659;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1173292;99;1173392;854.3;445.6;914.7;560.7;12.5;-;-;-;-;-;-;Binocular;3660;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1173725;66;1173791;841.2;442.6;837.8;435.7;0.5;-;-;-;-;-;-;Binocular;3661;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1173891;66;1173958;834.8;428.6;784.4;413.7;2.5;-;-;-;-;-;-;Binocular;3662;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1174357;99;1174457;745.6;393.0;651.8;386.8;7.0;-;-;-;-;-;-;Binocular;3663;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1174690;99;1174790;668.6;378.3;674.4;366.6;0.7;-;-;-;-;-;-;Binocular;3664;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1175322;66;1175389;665.2;330.8;657.0;333.9;0.6;-;-;-;-;-;-;Binocular;3665;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1175489;66;1175555;621.4;339.9;694.2;350.3;3.8;-;-;-;-;-;-;Binocular;3666;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1175755;99;1175855;682.2;333.8;687.4;326.4;0.7;-;-;-;-;-;-;Binocular;3667;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1176021;133;1176154;696.1;325.1;830.2;347.7;5.8;-;-;-;-;-;-;Binocular;3668;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1176387;133;1176520;866.5;369.5;1006.1;462.0;6.7;-;-;-;-;-;-;Binocular;3669;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1176720;66;1176786;1016.8;456.0;1084.3;500.5;4.1;-;-;-;-;-;-;Binocular;3670;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1176820;66;1176886;1073.8;481.5;932.8;334.9;10.9;-;-;-;-;-;-;Binocular;3671;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1176953;66;1177019;944.3;322.4;952.7;318.9;0.7;-;-;-;-;-;-;Binocular;3672;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1177119;66;1177186;981.8;321.4;885.6;355.9;5.2;-;-;-;-;-;-;Binocular;3673;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1177385;99;1177485;951.1;485.0;1088.2;593.6;19.8;-;-;-;-;-;-;Binocular;3674;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1177685;66;1177751;961.1;425.6;956.3;432.7;0.6;-;-;-;-;-;-;Binocular;3675;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1177951;66;1178017;928.8;439.9;923.3;434.3;0.4;-;-;-;-;-;-;Binocular;3676;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1178084;99;1178184;931.0;423.0;1099.3;388.4;9.1;-;-;-;-;-;-;Binocular;3677;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1179049;66;1179116;1017.9;375.8;1025.5;378.6;0.5;-;-;-;-;-;-;Binocular;3678;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1179482;99;1179582;1022.8;399.1;1026.0;413.2;0.9;-;-;-;-;-;-;Binocular;3679;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1180181;66;1180247;317.5;514.8;196.4;712.3;14.8;-;-;-;-;-;-;Binocular;3680;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1180280;66;1180347;379.5;580.1;296.1;629.3;8.8;-;-;-;-;-;-;Binocular;3681;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1180413;66;1180480;332.8;538.2;393.5;496.8;6.6;-;-;-;-;-;-;Binocular;3682;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1180613;166;1180779;526.9;477.5;671.2;397.0;11.7;-;-;-;-;-;-;Binocular;3683;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1181112;66;1181179;712.2;492.0;665.3;514.8;2.7;-;-;-;-;-;-;Binocular;3684;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1181312;66;1181378;647.5;522.9;639.0;518.9;0.7;-;-;-;-;-;-;Binocular;3685;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1182443;66;1182510;904.5;360.0;1032.6;482.4;8.8;-;-;-;-;-;-;Binocular;3686;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1182709;133;1182843;1002.4;377.2;913.5;330.0;6.7;-;-;-;-;-;-;Binocular;3687;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1182942;99;1183042;940.2;374.5;984.5;399.8;3.4;-;-;-;-;-;-;Binocular;3688;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1183408;66;1183475;1016.8;407.2;1023.3;401.5;0.6;-;-;-;-;-;-;Binocular;3689;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1183575;66;1183641;1016.1;387.4;1005.0;384.1;0.8;-;-;-;-;-;-;Binocular;3690;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1183708;66;1183774;989.9;386.9;978.1;384.5;0.8;-;-;-;-;-;-;Binocular;3691;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1183841;99;1183941;974.4;382.4;975.6;370.9;0.8;-;-;-;-;-;-;Binocular;3692;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;1184040;66;1184107;989.7;332.8;963.2;360.5;2.3;-;-;-;-;-;-;Binocular;3693;
